source,target,ED_purchaseValue
0x190099bd4452653e5a38fb2fe42fb15710e7b324,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x190473b3071946df65306989972706a4c006a561,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x190bf4deb6c946837038fe86740b394a9e0452e5,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x192420795e6a2c80c4a90f8a380d792145985f27,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x193c82adf4e514d443735710fdc79f50de6f58a0,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x19711cd19e609febdbf607960220898268b7e24b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x19831b174e9deabf9e4b355aadfd157f09e2af1f,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x198ac467561b16f6701f048ba62aa34a16625ae7,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x199819f4de70e3da056dc131724358255a7cb337,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x19de5cb57c5d563e2936c58db9e303eabceb228b,0x7fdca0a469ea8b50b92322afc0215b67d56a5e9a,0.01
0x19ffa65cf48b8d0cd9081958e69b7a170824955c,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1a072a0ae89e8c4565c31083c6b2e8a2ee58c3fc,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1a201469d96f7d443e71ee3997efdd6f2ed33f50,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1a207beefc754735871ceeb4c506686f044b1c41,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1a207beefc754735871ceeb4c506686f044b1c41,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x1a50a6238eb67285ccd4df17f75cce430baae2a4,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1a50a6238eb67285ccd4df17f75cce430baae2a4,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x1a6e64a15cb07639eb27471e422a947085c2f4fc,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1a7d839dad213e8664411be731754ca9abcac2f7,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1aa000e34290c1ce5cae1084cd46b1bca04ba6f2,0x2bd5d2e3d5852ad9960638083cb7c9f493e7a597,0.005
0x1aa000e34290c1ce5cae1084cd46b1bca04ba6f2,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x1acf3e6e5fb8f5d53469c15b48550bbcfeb22bfc,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1ad8f000063ffc26385bf341f0063d680b4f96f4,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1add18a1643caf074711e40b2afaf73354d1f743,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x1add90cfe379ad9c56c36522a3a4d33e89032671,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1adfd7bab354f8db167648373b49c0cb3497de82,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1aeae3180bcebd4687ab053fd955818c8ee76974,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1aeae3180bcebd4687ab053fd955818c8ee76974,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.21000000000000002
0x1b5e3ebef1dca8fc68fad0c51a119035499df715,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1b64c25a669a9a2c1f8ff56a2789f85057bcafc0,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x1b669589412ce84414ee3c1b65cc57f9bc1afe74,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1b8268398f42d775a5592312b54601031b0629d6,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1baec9d58603f6eaeddbd66acc56db76215fc8d6,0x9ba0022ec84e92dceac90d0a22e3a857ba37bfe6,1.0
0x1bc8b83c3a396a1a6bed44d1a1784210d3944178,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.3118
0x1bf1baac1e98ade5df093e015e0f783cc4b81b36,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1bf9599a2b2a9befefaac17088f212b351998faa,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x1bfa983db53d9402cd80ed69f8939a8234a8384d,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.3118
0x1bfececb8dd7569b525e5170663fd3c6537e706b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1c1757cdde3b690ac887ff89974758f3d07e4448,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1c2ef64b96bff2396842a7750b7504fb20d718dc,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.05
0x1c5eb68630ccd90c3152fb9dee3a1c2a7201631d,0x7721f140c2968d5c639a9b40a1e6ca48a9b7c41d,0.01
0x1c64f677ac84fe1729b4df9aa2f80958a5b1c487,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1cbf903de5d688eda7d6d895ea2f0a8f2a521e99,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1cc6938596b6ec52dad1957f8fff98c105e868c7,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1cc6938596b6ec52dad1957f8fff98c105e868c7,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.31
0x1ccb144b700ec726d37db38c617e154de6d9c0d0,0x84da37133a088fbf4e21d80aec2cc260b52ea116,0.01
0x1d13bac26f5e81ba836c9c8b110b10aa20dfb8e8,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1d3eda0356e492d51fde4ffb8651c549bdecbdca,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x1d80767d1c03286843212076333d8252f2044b16,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x1da7c2b48e22b9d823fb9420f26a95753c2d720b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1dbfbaebc6070f14ae8294ab01252b36d962bf4e,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1dbfbaebc6070f14ae8294ab01252b36d962bf4e,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x1e252b86616d5ee310b9676977f392b0e84d193f,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1e25fa8cbf244b6b8208902d5432039aef57ff58,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.44999999999999996
0x1e341aa44c293d95d13d778492d417d1be4e63d5,0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,0.1
0x1e341aa44c293d95d13d778492d417d1be4e63d5,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,0.1
0x1e341aa44c293d95d13d778492d417d1be4e63d5,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x1e3882aff34c1eaf5507e77026f215085bda1e19,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1e3882aff34c1eaf5507e77026f215085bda1e19,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.15000000000000002
0x1e4b33a7cc636ae208fe5df6942e32db92107c1f,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1e55c85801a2c4f0bec57c84742a8ef3d72de57b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1e5c96bea0f0c91fac0aebf5a2d849121550968b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1e7f481ad51cb706f8dade68bb2e94cb651d4724,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1e81a5a9715b139bb63ec3a176a6baa82a220692,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.05
0x1e84ddcb5b6e5d23aed0ddb9a58adc146e22325e,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1eeaeebe87f05c0c5b91bf707663f6e8487e84ae,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x1eeb1a5744b6399a716b7042302325d4a55f302b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1eef9b7b06062f1786fd99aea49ade90cca4c516,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1f0c9ac7439d28dadc8f638df5d50f5afb11675e,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1f427a6fcdb95a7393c58552093e10a932890fa8,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1f5a399f4a01b7b93f58a638fb7f8e4d7dab4332,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1fc8d6fdebd69b5e8bdf57b3f58b97fa8357befe,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x1fd7dae8ce6190509486e657629975e10ecfef60,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x200ce646610bef24b988d1125b779c22ece4a2d4,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x201b5abfd44a8f9b75f0fe1bae74cdac7675e54b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x201be631a06cc2922532acc00fe39da0f87c8985,0x03942174b8e362d168e5c26d9b4339ab36d970b0,0.01
0x201be631a06cc2922532acc00fe39da0f87c8985,0x7fdca0a469ea8b50b92322afc0215b67d56a5e9a,0.01
0x201be631a06cc2922532acc00fe39da0f87c8985,0x808a2adbd0a3fc679e3f7cd18d4f579bfcaaec9c,0.05
0x201f948e98513abe8dc70047ba98a050fe67e9fb,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x202eca424a8db90924a4daa3e6bcecd9311f668e,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.02
0x208b4a8ef875a5e4645e23f27343f47fd887d9c5,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x208e3ed55144371f318824a48f8e9d68fa38b9c0,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0x209575a2f17920c204a7554da92a055adf33fd12,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x209b07242c123ffc9aa12b3a057cb28d38412ab7,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0x209b9eeb1336cb5ffedd8d4e474840e553e812bd,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x21025e5174f1666a01d8e66ecfb65ba1d0dbfeaf,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x212c0aab96f0abf2aeca2ea576d1699b8f17e11a,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x21532d4267648191bef7a33c813c43cf90a6fa78,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x21639a426a07498c4e7157ba909f92da2d57ce87,0x2bd5d2e3d5852ad9960638083cb7c9f493e7a597,0.005
0x21639a426a07498c4e7157ba909f92da2d57ce87,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.26
0x21b9d16971a7dee4102689864f8ff9381943458c,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2206445d241ccb7dae93b2d2acfc67f75b90fd76,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2206445d241ccb7dae93b2d2acfc67f75b90fd76,0x7fdca0a469ea8b50b92322afc0215b67d56a5e9a,0.01
0x2206445d241ccb7dae93b2d2acfc67f75b90fd76,0x9c159121ceebf937e9bad98fd0c895d7f6038bd4,0.01
0x2206445d241ccb7dae93b2d2acfc67f75b90fd76,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.11
0x221494fffd98355ff99ad1030d43a8ca05d995f4,0x808a2adbd0a3fc679e3f7cd18d4f579bfcaaec9c,0.05
0x221c2f9fe59f6d6dd569cb8fc94755e247afc309,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2231bec9c6479e4ce9c6aa5e7b997584523987cf,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x224aba5d489675a7bd3ce07786fada466b46fa0f,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2260c600601a17aa937e36e343df7ce7b89e1ad7,0x808a2adbd0a3fc679e3f7cd18d4f579bfcaaec9c,0.05
0x227612e69b1d06250e7035c1c12840561ebf3c56,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.01
0x2292d4416a8ff57619cfa32be4aa5a392496b260,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.1
0x22a6c748dc711aa485d6933652afd76eb7de9fc8,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0x22aabd935aee16c653f9af38c470384e15e91d69,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x22ae1250d6193c18896e8209f59d83532ee42f84,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.1
0x22b660f6e6a007acea649acd028a8d057c15620c,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.01
0x22b660f6e6a007acea649acd028a8d057c15620c,0xe3309dd02f1f7254b8cbe478ac7b5519802e151c,0.01
0x22bb05438ae1e34a87e08ce9794c7bcb3e363bf0,0xe3309dd02f1f7254b8cbe478ac7b5519802e151c,0.01
0x22c3ceaf9fb5f8018279826b87f686a068110ea0,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x22ceff2ea861fe52ddb9ea8ccce903694b01e624,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x22e11781154978fda205ddf373bb8316ad86e191,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0x22e11781154978fda205ddf373bb8316ad86e191,0x7fdca0a469ea8b50b92322afc0215b67d56a5e9a,0.01
0x22f5d906ae03a49f01b3635dcc9a2f79e87cb44b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x22f7887308852d74fe035dbf42f3462aa8151709,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x230765bc614c7697618ecadffbd477b8b9e3b12e,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x230765bc614c7697618ecadffbd477b8b9e3b12e,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x231557d79f2320a46cc61d97070a7d64664ed2df,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x23b6d8e09cb33b1550de19ac25cc3f41ae4603bb,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x23c0954c4b997c58a1544717de90c8e174ea194c,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x23e3619a8db34cf84c3a48ac08cb851dbe2f87a3,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x23e44614d00fa86b1642df1d1c1a624bf4743a23,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x23e44614d00fa86b1642df1d1c1a624bf4743a23,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.31000000000000005
0x2442e6aa2129243bc385db83f1d72746cbe9c6bd,0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,0.01
0x2490c7e3d72ea25785ab95340488ee0344eb90db,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x24a2d577b6141d6e0a7adb8044fdd5365bd22170,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x24b41e56239da69a77454b5af297b447ad4804bb,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x24d2454b71740a63142a3a93592b2d5b7d1d0b62,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2525f1a08a2d5f037dda969f2fa1b56e4b4b47f3,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,0.01
0x25aea4ebaddfa8c8422ed7abb96200c30be542a6,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x25cbcfa16e43e58517f80d583087ea89241293e6,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0x25cbcfa16e43e58517f80d583087ea89241293e6,0x2bd5d2e3d5852ad9960638083cb7c9f493e7a597,0.005
0x25cbcfa16e43e58517f80d583087ea89241293e6,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,0.01
0x25cbcfa16e43e58517f80d583087ea89241293e6,0xfcceb143040e85f180e61d3e76620cd16e700cdf,0.01
0x25dd159bb80ca4216a2693ca0394672e4600578f,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x25e9079673b2de7520233ec24d459c5d5c53a0db,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x26439aeb008d63b6686798b5f08a84c7abefbd80,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x266b677c690444473421b4c68eaaf151789fc57d,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x269ea4cd75a8ecabff55e47a34453801e412b991,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x26bbec292e5080ecfd36f38ff1619ff35826b113,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x271acfd6f79e9f8b5b0fb0f065d38479407b7ac3,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x272fcde0475981d2ae5fa60ff23df30c4602b2af,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.4677
0x272fcde0475981d2ae5fa60ff23df30c4602b2af,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.07
0x273e9c8198378640f5f007379034b5fa201ef119,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x274a434f95cfe49702df41022f2fdb629267f3c8,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x274a434f95cfe49702df41022f2fdb629267f3c8,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x274ccbc6b5c5af4c8162a17e74f5d32dbdc4210e,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x27976c7772d19a2b0ea0a91e4c3004aa058eea45,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x279ba53a1ad77793544eaf2ac7398a7bd7361aaa,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x27aa404a2f6934d78b89bf7fffb20fdbac357d4b,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x27b07cc2f1ca7c4f1404b8a8b868d5d7762c9cd1,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.3118
0x27d1cd8c9b3f3de40fca5317eb9f6da61b2f69dd,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x27d23dde3573d27f80b8bf7311f8403246fa48be,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x27d73b9087efb467b195be206fa857124a24aa3a,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x27db050a9bffc75d3209e7c27d780a84ab15a13e,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x281e0dce59bf3d0329fac9060cb82d0929a6e21c,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x282173335ae1f328b34eb9acadc052e59e70a89f,0xbec26ffa12c90217943d1b2958f60a821ae6e549,0.18
0x283125b8dba28469eeb4bae5e1acfe44df9d101a,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x28395ad01ca521ec9f51b3a493b94e5104a276ea,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x28395ad01ca521ec9f51b3a493b94e5104a276ea,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x283d37e46f7817610fa03fe8ece875a2897a8df9,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x28411d470fc1b40e52acccf47e43d39e815ffbf0,0x320562f05baeeed8aa76a0110008bf0c8c156a8f,0.1
0x284f42e9de6ebf202a90a5e68181999c2eedf18c,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x28679a1a632125fbbf7a68d850e50623194a709e,0x2bd5d2e3d5852ad9960638083cb7c9f493e7a597,0.005
0x286ca7aace3afa06d0d25b0ea9311f6b2890e9be,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x286e89d827fd7ae42f96e87b21afe898768caa1c,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x289e46e33ccc4c0f5732139bf1c6064e637b266c,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x289e46e33ccc4c0f5732139bf1c6064e637b266c,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x28ace08ae71e962a8079bc654914d41f76714ac0,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x28c2779d125be97125e18b0c3a412b7bea9a3d48,0x320562f05baeeed8aa76a0110008bf0c8c156a8f,0.1
0x28c2779d125be97125e18b0c3a412b7bea9a3d48,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x28c2779d125be97125e18b0c3a412b7bea9a3d48,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.060000000000000005
0x290420874bf65691b98b67d042c06bbc31f85f11,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,0.1
0x29381b234cd23a96f7e4f842b1e5da6537d09cc1,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.3118
0x29597dc348268d6c651c12a133d2312341a1e895,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x2973c156d9e4019bcb7e65e371c4d2755bcb02e4,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x298afe764ceade43ba80ac4390195e8d9451d6ef,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2993e1d02b11377f44455aedc618c705acbb0591,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x299f03170913b4fd3158100dd5e5cc97fd0b0967,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x29a0e282e9e07ee89736d0e72750d39f20f372a4,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x29a4bff97c5bea25d73b5b6178aed63ad42e4849,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x29bee0b61306db9630834eeac098c1635124a3f1,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x29e1fc14ddef309b808cc2c870ef3691c2aa07c8,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2a2e8c025fc2e18af185a2123801ad8801afbd70,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x2a3f7e5170ea8ca967f85f091ef84591f639e031,0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,0.1
0x2a5ba6819249aa93c0ad8711a9f8058360083fb7,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2a5ba6819249aa93c0ad8711a9f8058360083fb7,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x2a99ec82d658f7a77ddebfd83d0f8f591769cb64,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2ad3d1c3a10101b2cfb2ade0999a8e1c41656f07,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2ae1d88af6d27cdf7c5c3799c8bf88191e2686d6,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2ae8c972fb2e6c00dded8986e2dc672ed190da06,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2afccecb86504de8023def0cac5a7fbc240830bb,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x2affba838d35038c203a00755119978183de7b8f,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x2b33b898775568ce90c9a1c6628a5153c57237f6,0xe3309dd02f1f7254b8cbe478ac7b5519802e151c,0.01
0x2b3a9459c156b1d48bb781bf26772aeeb8c346c5,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2b5425a5c994822f553c8e1e589ddd0e55ecd81a,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2b7e23c5f79ca72df79294728347abb2461aed91,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2bc2ca2a7b3e6edef35223a211ac3b0b9b8d4346,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2bd5d2e3d5852ad9960638083cb7c9f493e7a597,0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,0.01
0x2bd5d2e3d5852ad9960638083cb7c9f493e7a597,0xfbdf598db4dba841f40680cd9c2d3cf618265be0,0.01
0x2bfec5f4b7596720aeb203075bfc7d1153214f0c,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2cd280e6b9217aa73fa3dfb11106912a66b277a2,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2cdf12e6d78a95aa549b69ff8d18d009ef75e7be,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2ce07d3a760591933a8e2401ba30eb953b3b763e,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2d55e23a891e5f7aa77d83bea870336d29868034,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x2d5fb580b32cd667c046a789a9cc5dfa129997f0,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2d887bf73d3667528098686aa3adc43fd9a5e0c6,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.05
0x2d94b33fd4ab6968c0dce5f2b73a3eae1e126a4e,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2d9bb0ca565ae83b93737e4f2d9acc0d2ae21055,0x7fdca0a469ea8b50b92322afc0215b67d56a5e9a,0.01
0x2dd1a7171d293f936ea04c7e41f51ad9026deebf,0xe3309dd02f1f7254b8cbe478ac7b5519802e151c,0.01
0x2dd2fb4e467b4ed8d9f848e83de28d71496117cd,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2dd56d541ceb29653dac41bf8f0f924013472bba,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2debdf4427ccbcfdbc7f29d63964499a0ec184f6,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.31000000000000005
0x2e047ae0c36e60513f2ddd050fa3767c5783591f,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x2e0d63ffcb08ea20ff3acdbb72dfec97343885d2,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
0x2e10104bd7b3e7c659f6f802166be3fcdcd0c097,0x9c159121ceebf937e9bad98fd0c895d7f6038bd4,0.01
0x2e32935bfd5b2718f99bc8fdf8b37c16811f7d97,0x808a2adbd0a3fc679e3f7cd18d4f579bfcaaec9c,0.05
0x2e3a2a05edcfab30b7f57c0289fe7d342e0b3b1c,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.15
0x2e419a06feb47d5f640636a55a814757fa10edf9,0x25cbcfa16e43e58517f80d583087ea89241293e6,0.25
0x2e44f49552c0c8e93f60318520760f619c03615f,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,0.01
0x2e44f49552c0c8e93f60318520760f619c03615f,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,0.16
0x2e6645c4ecbdaad32d45bb8b93aa8f84a33c5053,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.3118
0x2e6645c4ecbdaad32d45bb8b93aa8f84a33c5053,0xbec26ffa12c90217943d1b2958f60a821ae6e549,0.36
0x2e7296ebc57fcf7c0b112d2a46062017be2b1792,0x7dbf85de9ee45327c243bf74f1e85309cab12441,0.1559
