,buyer,valuebought,seller
863,0xb2ee477ced8d69afdb5707b31170c782f5f26f5b,7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
864,0xa16c83873cd1ab889efa411be0141d52d78b98cb,7.05,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
865,0xa16c83873cd1ab889efa411be0141d52d78b98cb,7.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
866,0xa16c83873cd1ab889efa411be0141d52d78b98cb,7.15,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
867,0xa16c83873cd1ab889efa411be0141d52d78b98cb,7.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
868,0xa16c83873cd1ab889efa411be0141d52d78b98cb,7.25,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
869,0xb2ee477ced8d69afdb5707b31170c782f5f26f5b,7.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
870,0xa16c83873cd1ab889efa411be0141d52d78b98cb,7.35,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
871,0xb2ee477ced8d69afdb5707b31170c782f5f26f5b,7.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
872,0x12b6e121cf45e03f100c296a4ee2e12c2d53df72,7.45,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
873,0xb2ee477ced8d69afdb5707b31170c782f5f26f5b,7.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
874,0xb2ee477ced8d69afdb5707b31170c782f5f26f5b,7.55,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
875,0x12b6e121cf45e03f100c296a4ee2e12c2d53df72,7.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
876,0x12b6e121cf45e03f100c296a4ee2e12c2d53df72,7.65,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
877,0x12b6e121cf45e03f100c296a4ee2e12c2d53df72,7.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
878,0x7373114727b9175acb2b77d362069b208b925b9d,7.75,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
879,0x7373114727b9175acb2b77d362069b208b925b9d,7.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
880,0xa16c83873cd1ab889efa411be0141d52d78b98cb,7.85,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
881,0x7373114727b9175acb2b77d362069b208b925b9d,7.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
882,0x7373114727b9175acb2b77d362069b208b925b9d,7.95,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
883,0x1b64c25a669a9a2c1f8ff56a2789f85057bcafc0,2.35,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
884,0xa16c83873cd1ab889efa411be0141d52d78b98cb,8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
885,0xb2ee477ced8d69afdb5707b31170c782f5f26f5b,8.05,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
886,0x7373114727b9175acb2b77d362069b208b925b9d,8.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
887,0x7373114727b9175acb2b77d362069b208b925b9d,8.15,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
888,0x7373114727b9175acb2b77d362069b208b925b9d,8.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
889,0x7373114727b9175acb2b77d362069b208b925b9d,8.25,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
890,0x7373114727b9175acb2b77d362069b208b925b9d,8.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
891,0xa0cb49b51a8178f6028dadbfd4402b4c1e080eb9,2.36,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
892,0xe4923dc5dab780310e84d2857dd69601aa0b1619,2.37,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
893,0xbe05aef9432fab77dbd9a7cff01aae797c2596e2,2.38,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
894,0xb34e1df2be83618aabd9ba8c6277b11f6ccd6b8b,8.35,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
895,0xa32e9a93407c629d1a952bdadc0d2f72887d0326,2.39,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
896,0xda7eb8e1b2adc58a84be474dad972f203d9e05a5,8.4,0x2fb9f0ef424b24a8d293999298f392a33fe6a8b5
897,0x47f8d396e61692887fd1902b1e6522413df86c4d,8.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
898,0x47f8d396e61692887fd1902b1e6522413df86c4d,4.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
899,0x47f8d396e61692887fd1902b1e6522413df86c4d,2.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
900,0x42725a485c4dd073a3c15895c216acb15872abb8,8.45,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
901,0x11051d33685f661c2f8a48465b77ec0a2fe7a51d,2.41,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
902,0x42725a485c4dd073a3c15895c216acb15872abb8,8.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
903,0x0f1020dd3bf19518cb836b6107403ab19d3c4edf,2.42,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
904,0x7dd44cd59d0320a8a2a0a6f521bfe767108dd2e3,2.43,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
905,0xfc0ce11136adc4fda3c5dcd66f3b4c472aa5ffe4,2.44,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
906,0xf22f00d0b95b1b728078066e5f4410f6b2be8fae,2.45,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
907,0xfc0ce11136adc4fda3c5dcd66f3b4c472aa5ffe4,8.55,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
908,0xbb379331de54a7c0a4b2bff5a54a14cdba7e9e6d,8.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
909,0xbb379331de54a7c0a4b2bff5a54a14cdba7e9e6d,2.46,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
910,0xc910c7c425bbad5e733eb7a8ad4b9c4848321131,2.47,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
911,0xc910c7c425bbad5e733eb7a8ad4b9c4848321131,8.65,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
912,0xc910c7c425bbad5e733eb7a8ad4b9c4848321131,4.15,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
913,0xa16c83873cd1ab889efa411be0141d52d78b98cb,8.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
914,0x8341deb328e91796c2976f88db210f0e73187782,8.75,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
915,0xa16c83873cd1ab889efa411be0141d52d78b98cb,8.95,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
916,0xa16c83873cd1ab889efa411be0141d52d78b98cb,9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
917,0xa16c83873cd1ab889efa411be0141d52d78b98cb,9.05,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
918,0x8341deb328e91796c2976f88db210f0e73187782,2.49,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
919,0xa16c83873cd1ab889efa411be0141d52d78b98cb,9.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
920,0x8341deb328e91796c2976f88db210f0e73187782,9.55,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
921,0xa16c83873cd1ab889efa411be0141d52d78b98cb,9.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
922,0x8341deb328e91796c2976f88db210f0e73187782,2.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
923,0x8341deb328e91796c2976f88db210f0e73187782,8.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
924,0xa16c83873cd1ab889efa411be0141d52d78b98cb,8.85,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
925,0x8341deb328e91796c2976f88db210f0e73187782,2.48,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
926,0xa16c83873cd1ab889efa411be0141d52d78b98cb,8.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
927,0xa16c83873cd1ab889efa411be0141d52d78b98cb,9.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
928,0xa16c83873cd1ab889efa411be0141d52d78b98cb,9.15,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
929,0xa16c83873cd1ab889efa411be0141d52d78b98cb,9.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
930,0xa16c83873cd1ab889efa411be0141d52d78b98cb,9.25,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
931,0xa16c83873cd1ab889efa411be0141d52d78b98cb,9.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
932,0xa16c83873cd1ab889efa411be0141d52d78b98cb,9.35,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
933,0xa16c83873cd1ab889efa411be0141d52d78b98cb,9.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
934,0xa16c83873cd1ab889efa411be0141d52d78b98cb,9.45,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
935,0x8341deb328e91796c2976f88db210f0e73187782,9.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
936,0x8341deb328e91796c2976f88db210f0e73187782,9.65,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
937,0x8341deb328e91796c2976f88db210f0e73187782,4.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
938,0xa16c83873cd1ab889efa411be0141d52d78b98cb,9.75,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
939,0xa16c83873cd1ab889efa411be0141d52d78b98cb,9.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
940,0xa16c83873cd1ab889efa411be0141d52d78b98cb,9.85,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
941,0xa16c83873cd1ab889efa411be0141d52d78b98cb,9.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
942,0xa16c83873cd1ab889efa411be0141d52d78b98cb,9.95,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
943,0xa16c83873cd1ab889efa411be0141d52d78b98cb,10,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
944,0xc6c2e42751e3bdc02d2f5db8939639fc2797e497,2.51,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
945,0x4b69d6081ff943afd0c6561c3da5ac563ce4cdfb,2.52,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
946,0xa06137b61301aebfa7b6a0c8939d1e8528045782,2.53,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
947,0x7de4e994a6780c1c2ca8ac69bb15246d61ed576f,2.54,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
948,0x7de4e994a6780c1c2ca8ac69bb15246d61ed576f,4.25,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
949,0x2f6b15f910c53cddb9cbde54885a5b2636a6c8f3,2.55,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
950,0x7c04786f04c522ca664bb8b6804e0d182eec505f,2.56,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
951,0x7c04786f04c522ca664bb8b6804e0d182eec505f,4.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
952,0x525dcb530b8f69297c6994c39c57dd1e998b2357,2.57,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
953,0x1a207beefc754735871ceeb4c506686f044b1c41,2.58,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
954,0x9389e143dff86096766cd9ff82198857745a8d7b,2.59,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
955,0x9389e143dff86096766cd9ff82198857745a8d7b,4.35,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
956,0x51d88fa01435dc35568fb2867a5631d56f9f2d53,2.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
957,0xe75b05cf7f73c2808c711d38488cc8e0186d259e,2.61,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
958,0xa01706f3c3eab7db6491d4f500211f5682aada52,2.62,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
959,0x0614e07756390441cb246c886917487840e74f7d,2.63,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
960,0x0614e07756390441cb246c886917487840e74f7d,2.64,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
961,0x33e96eb658bcf4858fe60dd0ca170b2d54411358,2.65,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
962,0xc0e2324817eaefd075af9f9faf52ffaef45d0c04,2.66,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
963,0x85e9f01982b79bf33a35be422f6229253dc9f570,2.67,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
964,0x6b75d4c7a4cff4d1bd94a7e34b69f4b6c2a3b44f,2.68,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
965,0x6b75d4c7a4cff4d1bd94a7e34b69f4b6c2a3b44f,2.69,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
966,0x526884eab1ffa91545e2d963e66bd6f78b67892d,2.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
967,0x526884eab1ffa91545e2d963e66bd6f78b67892d,4.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
968,0xe4709a6bc622d60ee15a29880561c85c7fdac46d,2.71,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
969,0xe4709a6bc622d60ee15a29880561c85c7fdac46d,2.72,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
970,0xe4709a6bc622d60ee15a29880561c85c7fdac46d,4.45,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
971,0x6b75d4c7a4cff4d1bd94a7e34b69f4b6c2a3b44f,2.73,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
972,0xa32e9a93407c629d1a952bdadc0d2f72887d0326,2.74,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
973,0xe4709a6bc622d60ee15a29880561c85c7fdac46d,4.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
974,0xe4709a6bc622d60ee15a29880561c85c7fdac46d,4.55,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
975,0xe4709a6bc622d60ee15a29880561c85c7fdac46d,4.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
976,0xe4709a6bc622d60ee15a29880561c85c7fdac46d,2.75,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
977,0xe4709a6bc622d60ee15a29880561c85c7fdac46d,2.76,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
978,0x6b75d4c7a4cff4d1bd94a7e34b69f4b6c2a3b44f,4.65,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
979,0x9798a181e731ee9d3abffc5ae15c93ca3d95a8e3,4.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
980,0xd1b856ee12bd00922cae8dd86ab068f8c0f95224,2.77,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
981,0xcb07bcb66b8e796429fdeed4628c9dd4062f829c,2.78,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
982,0x07cbd4e4473140b6078aa987907aaff5e500b9f1,4.75,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
983,0x07cbd4e4473140b6078aa987907aaff5e500b9f1,2.79,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
984,0x44dc2ec15b3483fc8590f6b396cea5f8f2fbf3bd,4.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
985,0x96dc89dbe84970ee42a2f0b35fb50599e6745ff8,4.85,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
986,0xe1859624be443eb2e81c93c693131ebe82ae2fe5,2.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
987,0xe1859624be443eb2e81c93c693131ebe82ae2fe5,4.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
988,0x6f40bebf8f5836ac13db8c71445398f54cadc6c8,2.81,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
989,0xba0111f5ec1b6f2f092e9730f5f64840f3b42c95,2.82,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
990,0x16f530a535123cfc13a98ef5c85fd14857960eed,2.83,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
991,0xb464ca834796272e08dc6460940b281b046a2cee,2.84,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
992,0x78adb1b4707b4b75a407dd913238735382451481,2.85,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
993,0x78adb1b4707b4b75a407dd913238735382451481,2.86,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
994,0xe1859624be443eb2e81c93c693131ebe82ae2fe5,2.87,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
995,0x1a207beefc754735871ceeb4c506686f044b1c41,4.95,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
996,0xb2ee477ced8d69afdb5707b31170c782f5f26f5b,5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
997,0x78885686feec340ab544428f161e7d621f520e29,2.88,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
998,0xf2b506a799159ac4add1ad7182d1635b6cf5dc24,5.05,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
999,0xe826f1c06d5ae90e4c098459d1b7464a8dc604ca,5.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1000,0x9d6a2716f843d84e2bf81127ffff5176a0b647c2,2.89,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1001,0x399e0ae23663f27181ebb4e66ec504b3aab25541,2.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1002,0x21532d4267648191bef7a33c813c43cf90a6fa78,2.91,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1003,0x21532d4267648191bef7a33c813c43cf90a6fa78,5.15,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1004,0x36de990133d36d7e3df9a820aa3ede5a2320de71,2.92,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1005,0xc1bdd1e725149a533c1d56636b93ff18140930e4,2.93,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1006,0x4d1dcf15acbc0b69aed7b0d87bda5cbc66c48184,5.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1007,0x4d1dcf15acbc0b69aed7b0d87bda5cbc66c48184,2.94,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1008,0x39b754a9b7d4932d740b9bf6b77d6995318342c7,2.95,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1009,0xfa7513021002f7181333b773bf801dfd7fd91ce7,2.96,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1010,0xfa7513021002f7181333b773bf801dfd7fd91ce7,2.97,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1011,0x18b24cf58dd392b9dad6ede481300d33309f3595,2.98,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1012,0x16f530a535123cfc13a98ef5c85fd14857960eed,2.99,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1013,0x4abc33cf81e0d21f42168d044f7002edd6b80b09,5.25,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1014,0x4abc33cf81e0d21f42168d044f7002edd6b80b09,3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1015,0x8f97c9ba31097e5c0f96a492ecfdbf92be5b4126,3.01,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1016,0x8f97c9ba31097e5c0f96a492ecfdbf92be5b4126,5.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1017,0xc7c12e35f6f10863d51e541dd143a9f6a6c8cbc8,3.02,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1018,0x1d3eda0356e492d51fde4ffb8651c549bdecbdca,3.03,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1019,0x1d3eda0356e492d51fde4ffb8651c549bdecbdca,5.35,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1020,0xe9e666bb3b0cb8b435cc79a825d296262ce15533,3.04,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1021,0xa33c7f924399b59a8ee627388a108beab5e12eaf,3.05,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1022,0x34665577f1d363d839b88d24105833efed0c592a,3.06,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1023,0xe9e0755de5100c73e275ba59bab5514086627305,3.07,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1024,0xe9e0755de5100c73e275ba59bab5514086627305,3.08,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1025,0xe9e0755de5100c73e275ba59bab5514086627305,3.09,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1026,0xe9e0755de5100c73e275ba59bab5514086627305,3.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1027,0xe9e0755de5100c73e275ba59bab5514086627305,3.11,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1028,0xe9e0755de5100c73e275ba59bab5514086627305,3.12,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1029,0xe9e0755de5100c73e275ba59bab5514086627305,3.13,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1030,0xe9e0755de5100c73e275ba59bab5514086627305,3.14,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1031,0xe9e0755de5100c73e275ba59bab5514086627305,3.15,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1032,0xe9e0755de5100c73e275ba59bab5514086627305,3.16,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1033,0xe9e0755de5100c73e275ba59bab5514086627305,5.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1034,0xe9e0755de5100c73e275ba59bab5514086627305,5.45,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1035,0x0b4ead9adb79457816d446deb57d7a22f88c644c,3.17,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1036,0xaa11fe3675f1c80395d1d02382ca859251536230,3.18,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1037,0xfb35fd14669a200ca251e040828a77b02dffde89,5.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1038,0xfb35fd14669a200ca251e040828a77b02dffde89,3.19,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1039,0xc136fcfb1667e5e882b94941efa104447f248560,3.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1040,0xf6b5fd8e2cac43987de603ce7942e09e2dc8a2c9,3.21,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1041,0xcb630c28658d8b4f0509d628d8d947e6f95ea20a,3.22,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1042,0xe626e8ca82603e3b44751f8562b5ed126d345140,3.23,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1043,0x75ba5ee883c2ede43282bde16e38d6ca8edccdf3,3.24,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1044,0x75c1e14cd2d114686bd5b765fcfe376176e41f1f,3.25,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1045,0x71ecd8ea61bf8187613e741f4a1feece53a89658,5.55,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1046,0x76ba8674f08b13d6f78d74aa00c594cc9ed965d5,3.26,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1047,0x90b0dec1f1bba847015904c115b8a99bf22925c5,3.27,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1048,0x71ecd8ea61bf8187613e741f4a1feece53a89658,3.28,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1049,0xe8cd4cb68dd4c79d118368f36d8564f3134c180d,3.29,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1050,0x8c2e843664be468522769b0d1b3b604a17962249,3.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1051,0x2f6b15f910c53cddb9cbde54885a5b2636a6c8f3,5.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1052,0x2f6b15f910c53cddb9cbde54885a5b2636a6c8f3,3.31,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1053,0x2f6b15f910c53cddb9cbde54885a5b2636a6c8f3,3.32,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1054,0x71ea92992a66d8f82b31893ca46beeb169b8650b,3.33,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1055,0x75ba5ee883c2ede43282bde16e38d6ca8edccdf3,3.34,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1056,0xd98e44d09660a89022515d6d41662d05a14253e7,3.35,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1057,0x4c2f62d6f34388a8d134907fea723e7ed902fe22,3.36,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1058,0x5564e4fbd35f37d889973eb1af427a6a555e8ebc,3.37,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1059,0x5564e4fbd35f37d889973eb1af427a6a555e8ebc,5.65,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1060,0x9b815dd3e2d30cfef33266fa4c6a7b37bd99edfe,3.38,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1061,0x9b815dd3e2d30cfef33266fa4c6a7b37bd99edfe,5.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1062,0xb11b38a7c3fdb1a151050dd13e62ec63c611ab47,3.39,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1063,0x629898596dc5f16c31af69382ab7985654332e78,3.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1064,0x56b0b93c475c91f9694bf51b4d3a0257a6c10398,3.41,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1065,0x199819f4de70e3da056dc131724358255a7cb337,3.42,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1066,0x6e94662f608a083bdf8a61c26006d10f7471507f,5.75,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1067,0x6e94662f608a083bdf8a61c26006d10f7471507f,3.43,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1068,0x620051b8553a724b742ae6ae9cc3585d29f49848,3.44,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1069,0xe7dae42dee2bb6c1ef3c65e68d3e605fabca875d,3.45,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1070,0xe7dae42dee2bb6c1ef3c65e68d3e605fabca875d,5.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1071,0x620051b8553a724b742ae6ae9cc3585d29f49848,5.85,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1072,0x16e648667b6bb4c7e572f5cf71874f7dd047da8d,3.46,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1073,0x74589f1d916cb421504c07b54a71f4fa2de4dc7e,3.47,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1074,0x199819f4de70e3da056dc131724358255a7cb337,5.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1075,0x699fe57573f418e9670fc84b30b3f7523f49af8b,3.48,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1076,0x16e648667b6bb4c7e572f5cf71874f7dd047da8d,5.95,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1077,0x231557d79f2320a46cc61d97070a7d64664ed2df,8.55,0x2fb9f0ef424b24a8d293999298f392a33fe6a8b5
