,source,AU_value,CF_contribution,ED_purchaseValue,SP_value,Votes,mentions,betweenness,created,unique_contributed,votes_before,did_bid,total_contributions,did_contribute,did_create,actual_airdrop,betweenness_level
148,0x060253f772bb050ad5439e5c980356df02cf0725,0.0,0.0,0.0,0.0,0.0,28.0,0.0004592464985634,0.0,0.0,20,0,0.0,0,0,0.020918492997126798,low
149,0x0614e07756390441cb246c886917487840e74f7d,0.0,0.0,0.04,0.0,0.0,11.0,3.439166159860571e-05,0.0,0.0,10,0,0.04,2,0,0.010034391661598606,low
150,0x0627567fd4e52340fe8d67d116fa3732163e2d70,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
151,0x0653f05d22e5fe46f15639616e3bfd51c9060214,0.0,0.2,0.005,0.0,6048.0,27.0,0.0048061220000677,0.0,0.3333333333333333,1170,0,0.20500000000000002,2,0,1.7525513074080135,low
152,0x065527da1aace6d943b7b02924f4e407daff3661,0.0,0.0,0.0,0.0,10.0,82.0,0.0004292686438689,0.0,0.0,20,0,0.0,0,0,0.020858537287737802,low
153,0x0655f1890a291b13541056769a79811269e914f9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
154,0x065a09a6fa96fed27defec9099b00e3e9af99c10,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.01,2,0,0.0,low
155,0x066a2edcc0b7278a2cf5bf2a040b4a54a41a9550,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,10,0,1.0,2,0,0.03222222222222222,low
156,0x0675d0c774f64df282c3d866978bc7c491e8019a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,1.0,2,0,0.02222222222222222,low
157,0x067b9bbbbc42d2ab9b9ab6bb62646daf7f344a76,0.0,0.0,0.0,0.0,9570.0,205.0,0.0027492003100635,0.0,0.0,1110,0,0.0,0,0,1.4151612344170486,low
158,0x069da1bad547d67abf26c42358d3a6a8a78deca0,0.0,0.0,0.0,0.0,0.0,4.0,7.86149659161307e-07,0.0,0.0,10,0,0.0,0,0,0.010000786149659163,low
159,0x06c4865ab16c9c760622f19a313a2e637e2e66a2,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,10,0,0.005,2,0,0.01011111111111111,low
160,0x06c8270541b2fb47a987b129a2eeea44287f70fe,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,10,0,0.025,2,0,0.010555555555555556,low
161,0x06cc66585cce821ced9f5960857a79d2a91282b0,0.0,0.0,0.0,0.0,0.0,8.0,8.986610031505897e-08,0.0,0.0,10,0,0.0,0,0,0.010000089866100315,low
162,0x06e44e41db9add473aadf75c1c9eadf3cf5b74c9,0.0,0.00628318530718,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,0.00628318530718,2,0,0.00013962634015955556,low
163,0x06f7163ddf942a2c2598c1afe37d28ba444473fb,0.0,0.0,0.0,0.0,0.0,6.0,1.4656784636738095e-06,0.0,0.0,10,0,0.0,0,0,0.010001465678463675,low
164,0x06f77f6f447c02e05f63d7297137af05676ffbf4,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
165,0x0711063ce23599de7121f7312ea65b261bb634c9,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
166,0x072213b5322bf1baa7a929f19c984b0642861d16,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
167,0x072938db4dd5c5f25b77d11fbecdb35a0f14e022,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,0.02,2,0,0.00044444444444444447,low
168,0x0734d56da60852a03e2aafae8a36ffd8c12b32f1,0.0,0.0,0.0,0.0,0.0,6.0,0.0004190865892579,0.0,0.0,10,0,0.0,0,0,0.0104190865892579,low
169,0x0738711f103185a92dc446ec4c1e2381787b1a46,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
170,0x0743442e27a536d346fd70e56238a07bef38b898,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
171,0x07579a76c42e16b11a4eb2802359f654f3244c81,0.0,0.0,0.0,0.0,0.0,12.0,4.477697165038772e-06,0.0,0.0,10,0,0.0,0,0,0.01000447769716504,low
172,0x075dceb6ffc8d9edacd7f449d00987d33b6ee138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,1.0,2,0,0.02222222222222222,low
173,0x076837813bc7f53e4bcd21b0bcc92e988af3a2c3,0.0,0.0,0.0,0.0,0.0,24.0,3.597422551218e-07,0.0,0.0,10,0,0.0,0,0,0.010000359742255122,low
174,0x078e88e465f2a430399e319d57543a7a76e97668,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,5.0,2,0,0.11111111111111112,low
175,0x07a1f6fc89223c5ebd4e4ddae89ac97629856a0f,0.0,0.0,0.0,0.0,10.0,11.0,3.31706835203729e-06,0.0,0.0,20,0,0.0,0,0,0.020006634136704077,low
176,0x07ab4529e88349b0256ad6054e03ae9ae24cdfb1,0.0,0.0,0.05,0.0,0.0,1.0,9.000051204336636e-06,0.0,0.0,10,0,0.05,2,0,0.010009000051204338,low
177,0x07b8eb605f02eda28a1b58c92892ca16bf9ff7c9,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
178,0x07c9856e6d0cda3b7d76d2954b61d5462c7cc2c3,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.11,2,0,0.0,low
179,0x07cbd4e4473140b6078aa987907aaff5e500b9f1,0.0,1.51,0.06,0.0,0.0,0.0,0.0002425224993176,0.0,0.1111111111111111,0,0,1.57,2,0,0.03573502294206362,low
180,0x07cc65ec4de72fdf7d2b6c39fd80c4ea4706215b,0.0,111.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,111.1,2,0,2.4688888888888885,low
181,0x07cff6218249a2351a174bdc1e5b1632e8e4e673,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.05,2,0,0.0,low
182,0x07f01f82334feeb95b59c7775f3aea04dfe45be1,0.0,0.0,0.0,0.0,10.0,0.0,2.010040491228909e-06,0.0,0.0,20,0,0.0,0,0,0.020004020080982458,low
183,0x080fc88786be370926380a859bab7fed22291d44,0.0,0.0,0.0,0.0,0.0,7.0,2.728243270766886e-05,0.0,0.0,10,0,0.0,0,0,0.01002728243270767,low
184,0x0813407596e7c63cd3958ff081ca078cb31ddbf1,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
185,0x08210e340ac6affa1de8b93c424441df86382741,0.0,0.0,0.0,0.0,0.0,134.0,0.0012408691355567,0.0,0.0,10,0,0.0,0,0,0.0112408691355567,low
186,0x08252e5a4050455003f243abae646bb23ae0811f,0.0,0.0,0.0,0.0,10.0,5.0,0.0001713272056583,0.0,0.0,20,0,0.0,0,0,0.0203426544113166,low
187,0x0839118d8a5bbdd693512124561f377290152692,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.06,2,0,0.0,low
188,0x083bdbaa68acd8cbfdbe5502ea8a27e9322e9bae,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,10,0,0.5,2,0,0.02111111111111111,low
189,0x084553460e4d37a66e296f7b249d42c279763707,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
190,0x086b18137fbcdc54f12f80de181470e9e14551b7,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
191,0x0885f0e1a641f08416536e3921c30c5d9dc9c0f4,0.0,0.0,0.0,0.0,0.0,38.0,4.23292738962308e-06,0.0,0.0,10,0,0.0,0,0,0.010004232927389623,low
192,0x089ba0bc08dcf2d52d3aa7edd9a4ac960faabe9e,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,10,0,0.02,2,0,0.010444444444444445,low
193,0x089fce8be711cabc806d69b1d0d5aebd52a06455,0.0,0.0,0.0,0.0,0.0,32.0,1.036653517432814e-06,0.0,0.0,10,0,0.0,0,0,0.010001036653517432,low
194,0x08a2804e1f9af9965cc789a30896b7a228fec057,0.0,0.0,0.0,0.0,0.0,209.0,0.0004122473562152,0.0,0.0,10,0,0.0,0,0,0.010412247356215201,low
195,0x08cbf077180d45868cc04d8c053ec37025545933,0.0,0.05,0.0,0.0,620.0,370.0,0.0015696953870659,0.0,0.1111111111111111,120,0,0.05,2,0,0.14012186635446477,low
196,0x08ceb8bba685ee708c9c4c65576837cbe19b9dea,0.0,0.2,0.0,0.0,150.0,0.0,9.799460098854712e-05,0.0,0.1111111111111111,60,0,0.2,2,0,0.06507596520637063,low
197,0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.21,2,0,0.01,low
198,0x08e5f4670b8e70fe77d952ba0fbbf9f4762aaf73,0.0,0.1,0.0,0.05,0.0,0.0,8.874573407214538e-06,0.0,0.1111111111111111,0,0,0.15000000000000002,2,0,0.003336291524469072,low
199,0x08e76e0c53f6a0e6c5cc920bfa89af6c3fe9bfe9,0.0,0.0,0.0,0.0,0.0,10.0,3.862313999255811e-06,0.0,0.0,10,0,0.0,0,0,0.010003862313999258,low
200,0x08e92f35863af2de2fafd888afe45b5be63e8a83,0.0,0.0,0.0,0.0,60.0,143.0,0.0005282037165338,0.0,0.0,40,0,0.0,0,0,0.0421128148661352,low
201,0x090c847ae5623cb7c538be34fe470b0c824b181f,0.0,0.0,0.0,0.0,0.0,87.0,8.055085607539577e-05,0.0,0.0,10,1,0.0,2,0,0.010080550856075397,low
202,0x0937e277649d3af92f1fd1393369994ac10b8ed7,0.0,0.0,0.0,0.0,10.0,0.0,0.0004175365344467,0.0,0.0,20,0,0.0,0,0,0.0208350730688934,low
203,0x09430565e3a38884fedd42e5fd0e05656f7b24b2,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.15,2,0,0.01,low
204,0x094e4b82a5722271546cca99c8c351bd840669ae,0.0,0.0,0.0,0.0,10.0,10.0,0.0001777828564999,0.0,0.0,20,0,0.0,0,0,0.0203555657129998,low
205,0x0974ff7e79d93c462421f23520c0e6ba300dcb97,0.0,0.0,0.0,0.0,0.0,11.0,1.8475779478777226e-07,0.0,0.0,10,0,0.0,0,0,0.010000184757794787,low
206,0x098177a7dfa5fceeb14de6b8a8573e4b330f83d3,0.0,0.0,0.0,0.0,30.0,0.0,1.967006600371506e-06,0.0,0.0,30,0,0.0,0,0,0.030005901019801114,low
207,0x098b160335b64f42a18460a21fa42cc1262a3b26,0.0,0.0,0.0,0.0,10.0,33.0,0.0004773825830045,0.0,0.0,20,1,0.0,2,0,0.020954765166009,low
208,0x098f538e2cca0eb5881b9e2554a9847a7609a972,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
209,0x09990a66c970da20011f15396ed896c9b2d388d9,0.0,0.0,0.0,0.0,0.0,23.0,5.82232028934106e-06,0.0,0.0,10,0,0.0,0,0,0.010005822320289341,low
210,0x09b14b1c8a92bca0cc592a80dc311bf1a3fde9f5,0.0,0.0,0.0,0.0,10.0,16.0,7.954239523696541e-05,0.0,0.0,20,0,0.0,0,0,0.02015908479047393,low
211,0x09be9ab0eb61327d26904bae69efdc6633d5eec8,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,1.1,2,0,0.024444444444444446,low
212,0x09d07aec655032f6d05482999b6b7f683e80568b,0.0,0.0256,0.0,0.0,0.0,65.0,0.0003245091574536,0.0,0.1111111111111111,10,0,0.0256,2,0,0.010911859011744296,low
213,0x09f31de3185e2f1d7d1185b13c66fd0b3fa5cb86,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
214,0x09fabf8c79e141fea3b87629a19c1defef0b9291,0.0,6.66,0.0,0.0,0.0,24.0,0.0030885781790723,0.0,0.1111111111111111,10,0,6.66,2,0,0.20679953522934236,low
215,0x09fb4595be3f98eaffafa804cc05f347b799ca81,0.0,0.0,0.0,0.0,0.0,7.0,3.938265352866923e-06,0.0,0.0,10,0,0.0,0,0,0.010003938265352867,low
216,0x0a1a2f4e58a20bd6b434f4dec00ba3c12427b600,0.0,0.001,0.0,0.0,0.0,2.0,1.2821970085192548e-05,0.0,0.1111111111111111,10,0,0.001,2,0,0.010035072685574272,low
217,0x0a251df99a88a20a93876205fb7f5faf2e85a481,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
218,0x0a5ccbaa3f42b97b627770bf51046b990815d50f,0.0,0.0,0.0,0.0,0.0,2.0,2.692749425853265e-06,0.0,0.0,10,0,0.0,0,0,0.010002692749425852,low
219,0x0a5f919ca9132bf2ef97cac8852b3956162c1478,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,10,0,1.0,2,0,0.03222222222222222,low
220,0x0a6151dcf0269a56cba6aa456a3d1c52bf6b8ce6,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
221,0x0a6f929d371081748cee11e852f18123bb51407c,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
222,0x0a771437ee59dcd30429dda71a1a011db8957bd1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,1.0,2,0,0.02222222222222222,low
223,0x0a7eb3cdce88333bac5d3a5dca24ad5d786d3659,0.0,0.0,0.0,0.0,550.0,0.0,2.381890686552287e-07,0.0,0.0,110,0,0.0,0,0,0.11000262007975521,low
224,0x0a8f4e308b17f836eab6493f42e48ac07d30946d,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
225,0x0aa54d162a5c7e4ca8378fa66e3d63db3ce88e8a,0.0,0.0,0.0,0.0,9570.0,315.0,0.0065878831410204,0.0,0.0,1110,0,0.0,0,0,1.8412550286532647,low
226,0x0aa5973f2614dccfbe53c8273da22502d7e4fbd5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,1.0,2,0,0.02222222222222222,low
227,0x0aa81491a03e86debc6a543660966196e83bec30,0.0,0.0,0.0,0.0,0.0,3.0,8.187046468174188e-07,0.0,0.0,10,0,0.0,0,0,0.010000818704646816,low
228,0x0aa8963f6d26df6f6f08ed2a4eef3f0abfc136f2,0.0,0.0,0.0,0.0,0.0,16.0,3.4081193453581904e-05,0.0,0.0,20,0,0.0,0,0,0.020068162386907163,low
229,0x0aca91069e5ccf2d16859e9f5e00af51fe17fd74,0.0,0.0,0.0,0.0,0.0,8.0,0.000208724673933,0.0,0.0,10,0,0.0,0,0,0.010208724673933,low
230,0x0ae3d5949202165584a270cbac7a733b0307a766,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
231,0x0afd3ee70efc71ea964b17e9a6d9d6230b570dce,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
232,0x0b01168b77425d8a4df02f794d2ced416ec6e7d4,0.0,0.01,0.01,0.0,0.0,0.0,0.0002425224993176,0.0,0.1111111111111111,10,0,0.02,2,0,0.010697745721509493,low
233,0x0b11bb088ab8d25e213d773f4bbfd49c2ccd71a6,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,0.05,2,0,0.0011111111111111111,low
234,0x0b199951975654564241549d6d2794f990f49ed1,0.0,0.0,0.0,0.0,6.0,141.0,0.0001943896729017,0.0,0.0,10,0,0.0,0,0,0.010194389672901701,low
235,0x0b1f9e300e6e4b4c25cc73c53c8aa700e552f99f,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.01,2,0,0.0,low
236,0x0b209107a634a07fc2bc12bd79d4b91afadb26c3,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
237,0x0b225411d66c8e0da9e13e818d1131448e148597,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
238,0x0b36fb16057b97db1bf3b8b73bce4156e0ad0c63,0.0,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,0.0101,2,0,0.00022444444444444443,low
239,0x0b4ead9adb79457816d446deb57d7a22f88c644c,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.06,2,0,0.0,low
240,0x0b62e5caff1b4f9605e78c3ca8016c0a4b4e23cb,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.05,2,0,0.01,low
241,0x0b7917b62bc98967e06e80efba9abcaccf3d4928,0.0,0.5,0.0,0.0,0.0,48.0,0.000528641719114,0.0,0.1111111111111111,10,0,0.5,2,0,0.022227132518129553,low
242,0x0b7a1e683bb5c882722ef2f332288a10cda30a95,0.0,0.1,0.0,0.0,60.0,6.0,0.0002326917954854,0.0,0.1111111111111111,40,0,0.1,2,0,0.043204698692049466,low
243,0x0b7e38bf0bca35d9c5b435dae88ae6c74acab7ee,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
244,0x0b82fac4fb68336694881ae8effc822a5dc6afd9,0.0,0.0,0.0,0.0,10.0,54.0,1.0742239166722288e-05,0.0,0.0,20,0,0.0,0,0,0.02002148447833345,low
245,0x0b8b0a626a397af6448d2a400f4798d897582cd9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
246,0x0b8fa0e33997038a05d78cce8e1bdfe8cfcecdef,0.0,0.0,0.0,0.0,0.0,38.0,0.0422007819721932,0.0,0.0,20,0,0.0,0,0,0.1044015639443864,low
247,0x0bc0cd05527da50755c6a0cec88f3d1a83ab90ba,0.0,0.0,0.0,0.0,0.0,1.0,0.0004175365344467,0.0,0.0,10,0,0.0,0,0,0.0104175365344467,low
248,0x0bc3668d2aafa53ed5e5134ba13ec74ea195d000,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.02,2,0,0.0,low
249,0x0bd40aaf24d7c365338d23c252fe47b35d1e4bb9,0.0,0.007,0.0,0.0,0.0,2.0,0.0004175365344467,0.0,0.1111111111111111,10,0,0.007,2,0,0.010579587102760317,low
250,0x0be197c794575579f2f238a68edf2fc5f92817ac,0.0,0.0,0.0,0.0,0.0,38.0,0.0002204580012275,0.0,0.0,20,0,0.0,0,0,0.020440916002454998,low
251,0x0be9e2ced9cad3e7d430efdc8a4db59f3c198f75,0.0,0.0,0.0,0.0,0.0,6.0,0.0002085793629654,0.0,0.0,10,0,0.0,0,0,0.0102085793629654,low
252,0x0c0a3e6e72c93085a9b5891ed89579d96c59cd87,0.0,0.0,0.0,0.0,10.0,34.0,1.0280674828805874e-05,0.0,0.0,20,0,0.0,0,0,0.020020561349657615,low
253,0x0c2cc19c0dd24c1daf82ab1ad21ac8d637cf8b42,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
254,0x0c3a2267abb66b454132072d058dc6556434cdbd,0.0,0.0,0.0,0.0,0.0,22.0,3.5000791811229055e-05,0.0,0.0,170,0,0.0,0,0,0.1705950134607909,low
255,0x0c68e2f6187a84c5963e261dbbb4a91252de9338,0.0,0.0,0.0,0.0,10.0,2.0,1.3060922340579824e-05,0.0,0.0,20,0,0.0,0,0,0.02002612184468116,low
256,0x0c743384c573be351b8a65be9df584cd7feefcd6,0.0,0.0,0.0,0.0,0.0,4.0,3.630626063103172e-06,0.0,0.0,10,0,0.0,0,0,0.010003630626063102,low
257,0x0c8f9b3c23a1fe8769ee5e71bf9802268fae496a,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
258,0x0c955318f4d56c57607452257ff51c142a5f2cf2,0.0,0.0,0.0,0.0,10.0,58.0,0.0003509970481078,0.0,0.0,20,0,0.0,0,0,0.0207019940962156,low
259,0x0cacc6104d8cd9d7b2850b4f35c65c1ecdeece03,0.0,1.5,0.25,0.0,4120.0,243.0,0.0119983881179072,0.0,0.2222222222222222,1080,0,1.75,2,0,2.5469244909843667,low
260,0x0caed927498543bd3c4dd58bbc4c943e0ccba78e,0.0,0.0,0.0,0.0,10.0,19.0,0.000625999648638,0.0,0.0,20,0,0.0,0,0,0.021251999297276,low
261,0x0cc309aaa51b4c4adb6c8dad4341154eb0c31958,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
262,0x0cc9e059bff58a6bbe4b34c81e7f3416af91091a,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
263,0x0d09c3bd6270e90ca9ce846e2f35056627ddbd56,0.0,0.0,0.0,0.0,0.0,11.0,3.0940954721665534e-05,0.0,0.0,10,0,0.0,0,0,0.010030940954721665,low
264,0x0d0aca99686fced8e6fb39134aaed96f09b5283c,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,10,0,0.2,2,0,0.014444444444444444,low
265,0x0d0bd6469be80d57893cf1b21434936dfaa35319,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,1.0,2,0,0.02222222222222222,low
266,0x0d1d670aeaebf998f1fe1c0e94e6d846d331e6d8,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.35,2,0,0.0,low
267,0x0d1fe752ac2e08ef0da1547a12c1bc3b87139d75,0.0,0.0,0.0,0.0,0.0,20.0,6.128636921258222e-05,0.0,0.0,20,0,0.0,0,0,0.020122572738425167,low
268,0x0d20dea491abfb7e374877c6e9629161d3ae4ef4,0.0,0.0,0.0,0.0,0.0,12.0,3.803099542753732e-06,0.0,0.0,10,0,0.0,0,0,0.010003803099542755,low
269,0x0d230f86147bf62524914e8c67612d7cad3d8fcc,0.0,0.0,0.0,0.0,0.0,93.0,8.375501382653993e-05,0.0,0.0,10,0,0.0,0,0,0.01008375501382654,low
270,0x0d23b68cd7fbc3afa097f14ba047ca2c1da64349,0.0,0.0,0.0,0.0,0.0,21.0,4.252149567058901e-05,0.0,0.0,10,0,0.0,0,0,0.010042521495670588,low
271,0x0d41a3f6301ab46e491850c8fdafbde0a3b41ece,0.0,0.0,0.0,0.0,1020.0,0.0,0.0001522080027576,1.0,0.0,1020,0,0.0,0,1,2.050746016557035,low
272,0x0d423e07f4b2946ea5590b829636af3218b4c430,0.0,0.0,0.0,0.0,0.0,10.0,3.571064065294037e-06,0.0,0.0,10,0,0.0,0,0,0.010003571064065294,low
273,0x0d5739c491792353adb6e1c4b5a33fe54e81eab4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
274,0x0d610b788a324d3372641a9b7f1ee9f42e83f73c,0.0,1.6,0.0,0.0,0.0,21.0,8.607127261593037e-05,0.0,0.2222222222222222,10,1,1.6,2,0,0.08180924476677366,low
275,0x0d6a42558f44279dcfa8f81d22f28794ee423244,0.0,0.0,0.0,0.0,0.0,5.0,9.913063478494711e-06,0.0,0.0,10,0,0.0,0,0,0.010009913063478496,low
276,0x0d7bf612ab0bad63d687d319046f13c2e6bcf849,0.0,0.0,0.0,0.0,4.0,27.0,6.030625022333317e-05,0.0,0.0,20,0,0.0,0,0,0.02012061250044667,low
277,0x0d89421d6eec0a4385f95f410732186a2ab45077,0.0,0.0,0.0,0.0,10.0,0.0,1.3447274190107956e-05,0.0,0.0,30,0,0.0,0,0,0.030040341822570323,low
278,0x0da9cad19070e287498fe72c3c9ed657db79de1d,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
279,0x0dbb0cff7c9515fc56d352ee37aeeefdf43b25fe,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
280,0x0dd405c35c973e3cd50718a7f1a2545fdcc4dd93,0.0,0.0,0.0,0.0,10.0,81.0,8.85813757548865e-06,0.0,0.0,20,0,0.0,0,0,0.02001771627515098,low
281,0x0dddab22bf824a704f3468f01ef7b533718717b4,0.0,0.0,0.0,0.0,0.0,17.0,2.408042265261317e-06,0.0,0.0,10,0,0.0,0,0,0.010002408042265262,low
282,0x0de37289ab18754a1874c1c7d66ec4b1bcf9733a,0.0,0.0,0.0,0.0,10.0,60.0,3.946873699999014e-05,0.0,0.0,20,0,0.0,0,0,0.02007893747399998,low
283,0x0de3db54379da910e6b6d5724a701a9602399921,0.0,0.0,0.0,0.0,0.0,11.0,1.7407598668907754e-06,0.0,0.0,20,0,0.0,0,0,0.02000348151973378,low
284,0x0defa6c5230d1c966381faa4537d0111d9570e73,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,10,0,0.04,2,0,0.010888888888888889,low
285,0x0e11de3e815491b1383d2b9c4f99095c20b5bd90,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,10,0,0.1,2,0,0.012222222222222223,low
286,0x0e2841e0e774799d9af4628d61968127975a230e,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0,0,0.011,2,0,0.0002444444444444444,low
287,0x0e290e66b061435c9dc7f7503f7979537fd5cb7a,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,10,0,0.016,2,0,0.010355555555555555,low
288,0x0e49248f90b411c34319887331e6f8a78feda0e0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
289,0x0e696712daded627f370ec9bbf9f7931cf19863d,0.0,0.0,0.0,0.0,10.0,69.0,8.575084677466968e-05,0.0,0.0,20,0,0.0,0,0,0.02017150169354934,low
290,0x0e6e6490c274512ac46b1ac307a100579142ee2d,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
291,0x0e8b38ac499b3805836df3f0e68e395fbe9936e6,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
292,0x0ea59c05be4b7149aaed26be764b618ac0255643,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10,0,0.0,0,0,0.01,low
293,0x0eb081b03615976e0bedfea392c086a095cc3e26,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,20,0,0.0,0,0,0.02,low
294,0x0eb169cb20776857950e6f689bd6b9c5b99257e6,0.0,0.0,0.0,0.0,360.0,0.0,1.848399567823343e-05,0.0,0.0,90,0,0.0,0,0,0.0901663559611041,low
295,0x0ebf67dbfbb6cfc3a271d242ec812b55a9c39db7,0.0,0.0,0.0,0.0,10.0,7.0,0.0002121540659568,0.0,0.0,20,0,0.0,0,0,0.0204243081319136,low
