,source,twitter,actualAirdrop
343,0x17e33637f6b64e9082ea499481b6e6ebae7eea23,0,1.21
344,0x17ed32c42306bf9611258624562182b88ca4cc61,koseyazilari,0.02
345,0x17f0a601bc38c681ef2d46cb52da9b72ecaabb0a,thebrin2000,0.05
346,0x1809608cb26e7037069b36f4b86f6a1e3c6e2f1f,hadiningratipul,0.02
347,0x182ab91cede43208251095c4af2aba1f2bde72a9,will_leas,0.09000000000000001
348,0x18602d9a5b46e1430b873cdaaec6cdeb24bd644f,cryptoformels,0.02
349,0x18625142e5e576c524329b2568884099e4d9cac1,0,0.06
350,0x1867fae837313f1d6d534f0ca0c72e1c734c3c4b,samdxl,0.02
351,0x186bad94057591918c3265c4ddb12874324be8ac,0,3.0
352,0x186e740369d5790ce22986711e941f51dcad5090,azgbabe,0.02
353,0x187089b33e5812310ed32a57f53b3fad0383a19d,0,0.1
354,0x18b24cf58dd392b9dad6ede481300d33309f3595,0,0.01
355,0x18be3712aa6c65b130835a5f1468d0ea69ce15ea,jonnym1ller,0.03
356,0x18c6a47aca1c6a237e53ed2fc3a8fb392c97169b,xbrucethegoose,0.11
357,0x18c8df1fb7fb44549f90d1c2bb1dc8b690cd0559,isiain,0.52
358,0x190099bd4452653e5a38fb2fe42fb15710e7b324,personwaiting,0.02
359,0x190473b3071946df65306989972706a4c006a561,chainlinkgod,1.11
360,0x190f84a2a669ac7f4491c4df161dcb98b7c9bb5f,rayxue518,1.01
361,0x191af93ef0dd6c112d3f6f5e7d6abb16301aa547,arsalanjelodari,0.02
362,0x192420795e6a2c80c4a90f8a380d792145985f27,wolf_eth,1.01
363,0x1929916bbd2dea13b6cca9d41370155a3c0110b3,okathyoo9,0.02
364,0x199819f4de70e3da056dc131724358255a7cb337,joshua_0x,0.06999999999999999
365,0x199bf7e9af43463b9d991802b4bad85636b5d4a5,fadlur91,0.02
366,0x19c22c1fe5ff886c2c51f57f6fd70ecbd2b774a8,sabrina07745049,0.04
367,0x19d270bb7975136f9301f53d8765aedad648fe75,theweaver19,0.06
368,0x19e86826048a3458becdd6b0459db22753861906,mhdempsey,1.03
369,0x19eb7ffdcd670ca917110bd032463120a5e58c8e,0,1.0
370,0x1a207beefc754735871ceeb4c506686f044b1c41,ethereummemes,0.06999999999999999
371,0x1a90dc29032d5cd9e68e85c91fa7348a32b88fb8,n1njaturtle99,0.02
372,0x1aa000e34290c1ce5cae1084cd46b1bca04ba6f2,0,0.045
373,0x1ab5b3227ed9d7baeaf89acea1db447ce741c57b,kanemonday,0.02
374,0x1ad43538f303a03d4cf0be10bd408a23e8bdf73f,whoreadsbooks1,0.02
375,0x1ad8f000063ffc26385bf341f0063d680b4f96f4,hipsey_nussle,1.01
376,0x1add18a1643caf074711e40b2afaf73354d1f743,defihedger,0.16
377,0x1ae6912e08bb3e105a4f0a60f666376d3c7af380,tristan_bridges,0.011
378,0x1ae7a73c3bf5b428b98241b96b43b90afbbb50fc,buckmonsterrr,0.02
379,0x1aeae3180bcebd4687ab053fd955818c8ee76974,rcpw_,0.22
380,0x1af710c76ab1958bd98859e1f6c6f7d166390e9f,marting76248328,0.02
381,0x1afa798e2185e38411084bb6d7e5dab975f032c8,knifefight,0.02
382,0x1aff1e0f1d5f76f92145a278d8c31af9ade783dd,0,1.0
383,0x1b158330eb18839f50649f4cb8f49954214866a3,ourzora,1.03
384,0x1b16fa5d05f1e29a4ab8af4942c377937f022a51,ncarteron,0.02
385,0x1b4e631d13bae0e287b8610e88d253ea4b1b57ad,kopernikivan,0.02
386,0x1b64c25a669a9a2c1f8ff56a2789f85057bcafc0,0,0.01
387,0x1b7688538170e98856ea86d0a68c7e407d49c5c3,pennblockchain,0.03
388,0x1b7df0efb5b552a3f87e85710e4580c84355991a,0,0.02
389,0x1baec9d58603f6eaeddbd66acc56db76215fc8d6,metahands,1.01
390,0x1be1b4fb951ca9b430f24d6d86bc6382d6d856be,shaohuayuan,0.02
391,0x1bf9599a2b2a9befefaac17088f212b351998faa,dukeofdolma,0.02
392,0x1c0f2a3f1fd29b31c8123fc672bd5d554f41c82d,mrratcliff,0.32
393,0x1c175fdca70f2f1bbe04e3075aa9f968d35e6eb8,0,0.001
394,0x1c277bd41a276f87d3e92bccd50c7364aa2ffc69,fubuloubu,0.02
395,0x1c3cbf9b1cdddb08cd0c54e42094d53d749e9e58,rockydskyler,0.01
396,0x1c3d12a89ba4c5bd603a239b8007d9ed806aaa6f,ryanfitzgibbon,0.02
397,0x1c3d1e7168d00f7e2e9eb8fe72d0b50a8ce6471b,chayoma101,0.02
398,0x1c3fd7bbf07f24142a2526cf3be876f50dfba192,drorpoleg,0.01
399,0x1c56e7d40d19ad6445cfd9e77d2f91ba89add528,0,1.11
400,0x1cbbc4e224ac7b830d4bfa50b3d80fd5fb1ad674,0,0.6
401,0x1cc6938596b6ec52dad1957f8fff98c105e868c7,mark_mkzo,0.32
402,0x1cc88d14f660c47afc9efd1f0dcbe109ad8a11ba,0,1.0
403,0x1ce6a4850c6e56beecf946cbccc0919df9be7347,reeceklug,0.21000000000000002
404,0x1d0ae986f6ae3d7fa8dede97f0b7dd35c6823222,jordanwcjackson,0.02
405,0x1d14d9e297dfbce003f5a8ebcf8cba7faee70b91,yuri_beats,0.41000000000000003
406,0x1d2026dc4ce6a25a596542829fed4b1489aa3d2d,di_wisdom,0.02
407,0x1d2342237f49789f2acafe090367e6a8faaea9f6,chigbufueogechi,0.02
408,0x1d3eda0356e492d51fde4ffb8651c549bdecbdca,0,0.06
409,0x1d8a64283e06fd91f3c1e04efc35536d38cf9c9e,crept89454536,0.02
410,0x1d911bcc079660aafb772d48b992d50815b7a66d,axk,0.02
411,0x1da75fb0da32653fdab9ddecdb42f2ed61f8a28b,cryptomutants,0.02
412,0x1db819361e0dc2284583b3c447d6a1adb1af2e67,0,0.11
413,0x1dba81c9c1480356647d50586321e13f75724196,0,0.015
414,0x1dbfbaebc6070f14ae8294ab01252b36d962bf4e,gio_eth,1.01
415,0x1dcaca85694ea77c1cceb7a167a18f0cb5271aa6,eathen_sun,1.11
416,0x1dcfd96455b668ce600bcca9b9af405416f65bdf,tywenkelly,0.02
417,0x1de6e8d124adb55cdb9e500ba7468245614e12f1,jacobmaddox82,0.02
418,0x1de869688cf52ac2ebc0e789c54d492615714438,0,1.0
419,0x1df2bca072b7bf8a214ff9e6ee5bca9d60098974,downroundcap,0.02
420,0x1df428833f2c9fb1ef098754e5d710432450d706,0xjoshuasl,1.6280000000000001
421,0x1df4c04d9c4247bedf051e73730c46a03c3d3050,iot_programmer,0.02
422,0x1e25fa8cbf244b6b8208902d5432039aef57ff58,0,0.4499999999999999
423,0x1e2c29dbd11c7dfa40969eb7730e0ca4a86a81d0,chibakenn,0.02
424,0x1e341aa44c293d95d13d778492d417d1be4e63d5,web3brett,25.080000000000002
425,0x1e3882aff34c1eaf5507e77026f215085bda1e19,0,0.15
426,0x1e55c85801a2c4f0bec57c84742a8ef3d72de57b,polats,1.05
427,0x1e8ee48d0621289297693fc98914da2efdce1477,thetakenuser,0.01
428,0x1ea26051e2bc7b8b5edb9be5687a2db26e60b995,memeledger,0.02
429,0x1ea88aafff66d68c1a1c20d35b38f72f20e2982a,juliancanderson,0.02
430,0x1eb322c016815ee5b29c071586c1b75be5934576,ponzidope,0.02
431,0x1ec08904ab0a8c71116d0f9e9dac78b74dd46978,rabetcrypty,0.02
432,0x1ec9f3ed48cdbbd2699fea451447328121271af3,stephenthoma,0.05
433,0x1ee297c01ecf6c641c61d7520ab8f39045581882,96wayne96,0.02
434,0x1eeaeebe87f05c0c5b91bf707663f6e8487e84ae,0,0.01
435,0x1f28f10176f89f4e9985873b84d14e75751bb3d1,letsgoustc,1.01
436,0x1f705f4cc7dd8f1350ca400fc7a65eb35f57a9cc,nnetelee1,0.02
437,0x1f7caf261308a12601c431824133b07772ddc9e3,meiji46279399,0.02
438,0x1f7d63f52dc7878d01149a48eb9375d16a85095d,sir_shua,0.02
439,0x1f8a7898d5237ff11ea52d85cc3b633e6be9a939,rosejarvul99,0.011
440,0x1fa71bb0d744a1ffa54cb82384cdfd7d6d4c83bd,7gorn,0.02
441,0x1fca36eccfdf8482492fabfd98266956a97e854d,0,1.0
442,0x1fd7dae8ce6190509486e657629975e10ecfef60,0,0.01
443,0x2000d583cfc8919912e5c1ebb4b5c2c346e7324a,bcomnes,0.02
444,0x200ce646610bef24b988d1125b779c22ece4a2d4,penbercifield,0.02
445,0x201b5abfd44a8f9b75f0fe1bae74cdac7675e54b,0,1.0
446,0x201be631a06cc2922532acc00fe39da0f87c8985,ckurdziel,1.4899999999999998
447,0x202eca424a8db90924a4daa3e6bcecd9311f668e,0,0.02
448,0x203bc267a4657ae5ee774eb35cec32faa2c0bc1f,0,1.0
449,0x204d554aed776d19ccaf7d8251a37dda28619eaf,tomasmi95094193,1.01
450,0x20575c69652f53d3fd40c1e54db2330a16b93330,canducrypto,1.01
451,0x207053a23d86fe3697dc073461f293894a931a72,desmosnode,0.07
452,0x208b4a8ef875a5e4645e23f27343f47fd887d9c5,0,0.01
453,0x208e3ed55144371f318824a48f8e9d68fa38b9c0,richardpatey,0.1
454,0x2097bb91d1a08e8100ab8a22af2449fb13c151b9,beacoder2code,0.02
455,0x209b07242c123ffc9aa12b3a057cb28d38412ab7,0,0.05
456,0x20a942526c738c15b821ee30d4de049271c809a1,neerajdaswani1,0.02
457,0x20b48bdf395232acae5d6e3b345c0f107ffa8abd,moredillon,0.62
458,0x20f9e5a17b00350f1eaf9ad18bc5be0d54c0bc3f,0,0.1
459,0x210452c8d0a8921e80c0680673f65833c6fc09f1,verymehari,0.02
460,0x211bde309f20ef784bef23efa1a4063643654e4f,greyhhh1,0.02
461,0x213c2c5ea7dd0f0393467fd77c6a2fbd6007361b,matarr9,0.02
462,0x2147b3291b45c026f5c6c964fd98e3bb83131546,conitic,0.01
463,0x21532d4267648191bef7a33c813c43cf90a6fa78,unvetica,0.06999999999999999
464,0x21639a426a07498c4e7157ba909f92da2d57ce87,0,0.265
465,0x2163bcee687b20e0ea25e23ea068684d16adb14e,danielolarte_,0.02
466,0x2182c6b1da118203bf8fd32d091685d605fb8d9b,mooningberg,0.02
467,0x21859e5081e27d95c7fc87706d260b49a9863784,samlizeeeee,0.02
468,0x218869834ffacaeb6cfa48a3b6c92fa707f6c71e,jasoncho_,0.05
469,0x219bad06180f4024a06c372d754e882d175df098,chrisberg,0.02
470,0x21bca98708ca6366977c902ea5c40764e5305232,longmyself1,0.08
471,0x21c44e22a3a98cb1c76a4d0dab79d2de68848beb,guptamusings,0.02
472,0x2206445d241ccb7dae93b2d2acfc67f75b90fd76,0,0.41
473,0x221494fffd98355ff99ad1030d43a8ca05d995f4,0,0.060000000000000005
474,0x223fef44c2e5506f7ea2393e6ff169c558f621ea,andycapper,0.02
475,0x2245be89fc8fab94ed982e859aa3212a4e4eb7e5,karl95368875,0.015
476,0x2248b17efe3d53397531cbf90c99b9bd302987f7,kadet093,0.02
477,0x224d58963870b2bf1e0507f38c8feeeeecf929d4,jubos,0.03
478,0x224e69025a2f705c8f31efb6694398f8fd09ac5c,chrismartz,2.173
479,0x2251fac54a3717abe56d561b76808d324255fd6c,cryptog59011889,0.02
480,0x225516233e7601c68dd5b586a88a52b21eb56204,0,0.05
481,0x2260c600601a17aa937e36e343df7ce7b89e1ad7,sutherlandphys,0.17
482,0x227612e69b1d06250e7035c1c12840561ebf3c56,spaceape,0.02
483,0x22815ca418d749a4c2fd2d901e9b2d005aa43fb3,alpha_li,0.02
484,0x2292d4416a8ff57619cfa32be4aa5a392496b260,0,0.1
485,0x2298718f8c34adb143bdcc017feae24de4a62653,date_toya,0.03
486,0x22a1789dd5ee19151356a05cd715d73081d833f8,krupyaa,0.02
487,0x22a6c748dc711aa485d6933652afd76eb7de9fc8,0,0.05
488,0x22ae1250d6193c18896e8209f59d83532ee42f84,0,0.1
489,0x22b660f6e6a007acea649acd028a8d057c15620c,0,0.01
490,0x22ba0db574bc59a5b80349567d6668cad414c1b2,atbeme,0.02
491,0x22c7f28df14639856e78b962ba183d44ec09eee5,0,0.1
492,0x22ca464d6bc50bdda50c1faee81e8b934f3c762c,0,0.05
493,0x22dc8114b608b6d6d6eec9ea82d4e425fc1ad3a8,wildarms_xo,0.02
494,0x22e11781154978fda205ddf373bb8316ad86e191,stottle,0.060000000000000005
495,0x22f7887308852d74fe035dbf42f3462aa8151709,kratist0s,0.03
496,0x231557d79f2320a46cc61d97070a7d64664ed2df,_vooka,0.16
497,0x23736120b01aa219c13af4aedd333986e1b0d392,slimdaveyy,0.11399999999999999
498,0x237ec64cc27196f6a4c16abdbb558b4c518400c2,kaki1000000,0.03
499,0x239907b13f8918f7ddded8b30b34e69514634398,ade_crown8,0.02
500,0x23a8d99dd23989db955d85f98605e29e73ec346d,0,0.8
501,0x23b59b385d5ad503af3ece9bc9dfccf0b9f37f10,danwlsn,0.26
502,0x23b6d8e09cb33b1550de19ac25cc3f41ae4603bb,0,0.01
503,0x23d615fc1c9b847b1c302e9e2869bbe1e6f2b056,rae_kwak_,0.01
504,0x23e44614d00fa86b1642df1d1c1a624bf4743a23,0,0.31
505,0x23ffe77c28e2a3300d90568ff46a9863e33bc2bc,rucky8209,0.02
506,0x241a3c7095eddfe29de5c2e1fc2d8406d2fa2cac,teedeechian,0.02
507,0x2446e0deee1bae65cc7df68ed8d859739be6c459,web3ohfilm,0.02
508,0x244b84ed1150d994774be96f71cdeca7bb16d4bc,adororg,0.060000000000000005
509,0x2450bbd3577f17c0e2f7359e5369260bf32c4a46,lindslonadier,0.21000000000000002
510,0x24be688c8c4860465dd697c8a1fe1e4fccb3f59e,haslek16,0.02
511,0x24d0db7e182fcd29ddea14c04bcb182c89cbb0c0,0,1.0
512,0x24e219ebf46093dc5c5a748cb20b8c83e86bf09d,smoke_ethereum,0.02
513,0x24f560bd9a574069f0fb491dbc6033f65d11bda6,lukaymua2,0.02
514,0x251de9cedbb6a939cfa94152e5a38118cc6f6a1c,billi0naire9,0.02
515,0x25302c09222d868530303b70d1a81fd7b9778f73,tommyzh67430853,0.02
516,0x253c166c72fe25ad1c191ff813f8cfd3193b6384,kushaanshah,0.05
517,0x2543b7cf4e938d0cd086945c4c6e688e14601b08,yeet_tomars,0.01
518,0x2547cd5bcfe87419ebd185d6eccb8f0e38ae067a,charlzolaomi,0.02
519,0x259f8f0deac4209c3ca89ab3d1b8a6fa74f3398b,michaelcstewart,0.03
520,0x25a35407d42e86d1e440042216004f516830ee44,arifd03,0.02
521,0x25cbcfa16e43e58517f80d583087ea89241293e6,chaykak,25.345
522,0x25e0fbc652cfc890d308961b7d34c08d109a491b,osirene_,1.08
523,0x25e68963bb5d9c8e35850d2db6ae7def8022dddc,ja_ak_rtgr,0.03
524,0x26059694652131e890f325c7d9e63766f63bbcfa,christemple8,0.02
525,0x261d748f43c0172905cd61178aa6537ff685c145,ndr993,0.03
526,0x261e1fbc2d5c7200de55289dfab9ebbc5fd585be,wv_tongxue,1.011
527,0x26404746cd2228018f86c98f580e5030b06ff3c8,nofunnolife0,0.02
528,0x26439aeb008d63b6686798b5f08a84c7abefbd80,zachjabri,0.06999999999999999
529,0x267a3195ea57ad38e65993dbcb9fbebf8995621d,scottfits,0.12000000000000001
530,0x26839729ba6f4efaeab20f763c4db617030a3f24,binderdouglas,0.02
531,0x269e07eac18b3681f3447263c28a766457ff074b,pawaluodi2012,1.01
532,0x26ab7f544da94f4a001e2088570e5c39e8f98d9c,varpesujit,0.02
533,0x26b7929ce02124e8ff4aa380da99f92abc45f167,wangnull,0.02
534,0x26ea0b1d8a0258265ca5e838cb8a161e5d709031,davidyctseng,0.02
535,0x273061aa9b9ddddce5b7c2d1eb7237611d558d4f,m2praharaj,1.03
536,0x2753deed6fc665ff159c94aeafb8a19e4525831e,5lavande,1.01
537,0x27651ebc5403ab5edfea0f325d192731ac1358d2,divadompe,0.02
538,0x27833a651b2e52e0f5978df0b4150d94c1707f3c,masvedana,0.01
539,0x278b4f3aafc3d731613db41c9de0e43d57ea0143,adefolayinka,0.02
540,0x27c6c1e95e5e4cc5d14b0d08e8b7fbecd954921a,charliedamgood,0.04
541,0x27d5bc8fc3251541f9b17d87a53e86e764d1db4e,adamsoffer,0.04
542,0x27dd12a74b3c57ff67dc863cb39ee799091ebdb1,0,1.0
543,0x27e1be845635885f23f05f8ea0e3a6c340076ccf,0,0.4
544,0x27f781a7808dd71d0c879bd84e6cad1a168af5f7,thomasgauthierc,0.03
545,0x280e205d57eac7e0dddbefa9d7b8be03314a0195,0,0.25
546,0x282173335ae1f328b34eb9acadc052e59e70a89f,0,0.98
547,0x283d37e46f7817610fa03fe8ece875a2897a8df9,0,1.06
548,0x28583068f958196d22a63f2030d9cea56358aea2,imbigfluffy,0.02
549,0x285fdc3cbf953715ab925ca82ae1e2087de6509a,0,0.1
550,0x2862b15f218440730bcbeeed8649dee053431939,coachpoppavic,0.02
551,0x28679a1a632125fbbf7a68d850e50623194a709e,0,0.605
552,0x286ca7aace3afa06d0d25b0ea9311f6b2890e9be,0,0.15
553,0x286e6a0e9f38ba368e6dbcbc4bbf5c3a6664f0ed,daosquare,0.01
554,0x28907f54a11f73414fcd906a1823f8f71cd86933,wally_hansen,0.02
555,0x289626a5fb30f7a8626d74a2ab8cbd7be4a9fdf7,markb,0.04
556,0x289c44ab3f461127af1f04fc80f8b54fc3ff7316,0,0.09
557,0x289e46e33ccc4c0f5732139bf1c6064e637b266c,0,0.3
558,0x28ace08ae71e962a8079bc654914d41f76714ac0,rajitwrites,1.06
559,0x28c2779d125be97125e18b0c3a412b7bea9a3d48,0,0.1
560,0x28c695abc5f28b72b90110c704c36290bdacb7fa,0,1.0
561,0x28d804bf2212e220bc2b7b6252993db8286df07f,0,0.05
562,0x28f8056b6d87f3a92373a9403fbfea1a2da51904,0,0.001
563,0x290b70548736670ba113055c159306cf971edbaf,yefim,0.02
564,0x2920a3192613d8c42f21b64873dc0ddfcbf018d4,packym,10.299
565,0x29403ec0a4c563ee477b1cdee51d5db9022212fb,fishvote_,1.05
566,0x2941022347348828a24a5ff33c775d67691681e9,mikedotexe,0.04
567,0x2942543890e136001220979b5fd957a87319c2ac,fomonoer,0.03
568,0x29597dc348268d6c651c12a133d2312341a1e895,0,0.01
569,0x2986d9add7054858fb156954a802f30d009ee405,demolaabel,0.02
570,0x2993e1d02b11377f44455aedc618c705acbb0591,zelibob85173333,0.02
571,0x299aca051910ad7536d6fa156075690b7a2ba2ec,emioshio,0.02
572,0x29a4bff97c5bea25d73b5b6178aed63ad42e4849,wongwaiken2,0.02
573,0x29bc18979b5af84b820bddfac207b224c7a959de,eshita,0.02
574,0x29faceec357d9747fdc909908332007868cb0380,kozlovone,0.02
575,0x29faeb62f4e9e1456c2feed5c6f27b13fae91dae,0,1.0
576,0x2a1ef2fc97f6f5db6b860c2b6a553b2bcc5071b9,wanderingscapes,0.08
577,0x2a27ae7c9cbd3be6fd6dbc165db808642eee23ff,coreyaustinhere,0.02
578,0x2a3479c3f82ec79628b660eee9efde947f04b77c,t9dmppzg3ptpxyo,1.07
579,0x2a4f9b7d2cef1fd31711bcfaefbcc87a2270fb3c,abdullahibola11,0.02
580,0x2a704f87cb047691139c6fec103ffbb10f9c67a2,0,0.1
581,0x2a8600bbdaab254a2f8a8e00912799295c3dd601,cryptomaestro,0.02
582,0x2a8913204c0c525bcf159f7ee440aacfa458e04a,xiaozhupa,0.02
583,0x2a91d4ff6ad3bf749fd4950191c780fb20819425,lilmiquela,2.04
584,0x2ad087372954d5e0a44ffd860723167d70aea18b,doggystylej,0.02
585,0x2ae1aa2fd531334d3e46dada6b4b19567c849d9a,themcgirkeffect,0.02
586,0x2ae5f36c77a736f76d61f3eec06f12caf2963fd6,sammdec,0.04
587,0x2ae8c972fb2e6c00dded8986e2dc672ed190da06,andrewhong5297,5.3
588,0x2aea38379d9b05cf1678a7628c026177179184f9,sarahmoosvi,0.02
589,0x2afccecb86504de8023def0cac5a7fbc240830bb,heyneel,0.02
590,0x2b03088c22ae484ce873f21251a2e6fd0509ea07,hjqcan,0.02
591,0x2b06fc77eb9d6f64b25bd577dacfa43b56e5b4cc,israelmuca,0.02
592,0x2b0d29ffa81fa6bf35d31db7c3bc11a5913b45ef,mg,0.02
593,0x2b199682fe7a880e192911380eee55ecd5e849be,sam__1210,0.02
594,0x2b24b4cc6fdb779feebbd3c3e604c4e5169db971,cryptojohnnyb1,0.02
595,0x2b366a32b1b72724537507ce829d2eaee86906a9,saikishann2,0.02
596,0x2b423d79ea405083f2a552a71e424e9d15fe1f8c,daddy_iongiegs,0.02
597,0x2b5556796201d38b84717aa607fc501e3353610e,0,1.0
598,0x2b7e6030543acdd23c609c63631473c239daf1e3,poemofxtasy,0.02
599,0x2b92fe924966ce324fcce076728d28253dd13b7c,dineshdk_007,0.02
600,0x2b9eea189dcda18d1d73ca05440f55fdea9a6b56,pr_thanks,0.02
601,0x2ba117929c3c53ac7c38ad870321573c740cf139,fishkiller,0.02
602,0x2ba4e7259e6d5ae5e72a50620b6e64808fc8b313,alibreland,0.03
603,0x2ba7ef752b2724cd5bab9be5527118f3532ff381,tunacandrew,0.30000000000000004
604,0x2bbf34c5eaf9498c88c9d1cd04f3885da53670b1,protein,0.01
605,0x2bd5d2e3d5852ad9960638083cb7c9f493e7a597,belgiangwaffles,10.41
606,0x2bee1a23473d3c57eff1e5467c3e93ddadcc541d,g_centralized,0.02
607,0x2c35a970a19b943bed591d55204034d8672de7ac,pirrer,0.26
608,0x2c66458182351936243ea178c0cd237e37272831,0,0.0025
609,0x2c6c7e1e45442c23e942947d99c03b8b8389b37f,superawesomepop,0.02
610,0x2cae467369bd73143eab9ab1be493fee8bf25078,debschuks,0.02
611,0x2d0671c41defe2d03f1d0e867327de79b98823e2,mastergaurang94,0.85
612,0x2d19343f60329c79041993704d22801046f3488a,0,0.002
613,0x2d19f32620f647d08fa8b9a0fa5206fae15c0ed5,0,0.01
614,0x2d1d56e20b4a99d994d4214f2d8ea6681fcdc3f0,ralphieuj,0.02
615,0x2d2728eeb34013e79ff5f0bacf08451d8b23c5b8,dylanpyle,0.02
616,0x2d2f5f9d4cd940380db7b41bd30a211ced244e6d,thdem,0.02
617,0x2d2fc920db538af18d3ea493ed95f9005a65fe4c,tomaduvie,0.02
618,0x2d48c6432cc4000a55de200341a8e65a1cafa400,0,0.1
619,0x2d639d4a4d471fb54da6d88def2d263acf3108a8,0,0.11
620,0x2d887bf73d3667528098686aa3adc43fd9a5e0c6,david_rosenberg,0.060000000000000005
621,0x2db3c0f42022fdc8dfe70036fee85e48a24b88af,0,1.0
622,0x2db5f6bd5851696e8d0fbb4feac06bfa6d53c281,rosahamf,0.09
623,0x2dd483eb0814defdbf05d73f904d283871aee54e,arweavememes,0.04
624,0x2debdf4427ccbcfdbc7f29d63964499a0ec184f6,0,0.31
625,0x2e047ae0c36e60513f2ddd050fa3767c5783591f,pantonuk1,0.02
626,0x2e15d9fb226e2ca3603e1fc74dcaab58fe9fa5f5,amos_sht,3.11
627,0x2e1c182b4784feb8d0b62d8e41595b574556abdf,gpom841,0.02
628,0x2e2139f7dd46aa9937dfd7a7fa9390d62fa60827,cielaheart,0.02
629,0x2e32935bfd5b2718f99bc8fdf8b37c16811f7d97,cauboiespacial,0.060000000000000005
630,0x2e419a06feb47d5f640636a55a814757fa10edf9,0,1.15
631,0x2e44f49552c0c8e93f60318520760f619c03615f,stxsmith,0.37
632,0x2e45e558f76eb181176a61b6207e94dd77316aa2,edccai,0.02
633,0x2e5300eabf71950b00ddd6a59690cfd8852ad3b9,0,0.001
634,0x2e6645c4ecbdaad32d45bb8b93aa8f84a33c5053,breezy_m361,0.37
635,0x2e6a6432e4ae0aff2b4a6143922a6aca7a6ca261,0,1.0
636,0x2e70f8a381efd5142474e8ce61fa3d05d3ce0576,tchebotarev,0.02
637,0x2e998ea60f0c6e3aad71b4f56847e1b5e4658786,julialipton,1.21
638,0x2ede0ccebfb3bf307dafc57ff700183391620a69,jackypeng5,0.02
639,0x2f07588468acf47942e70e25d978f677989f0408,0,1.0
640,0x2f076c3db4dc1dcade4a3b8f1142b755735859f4,andreikra,0.02
641,0x2f08fc31e901bb70952f448231cb7011161da2c9,hubbleofficial,0.02
642,0x2f0dcbeed3de4bbaa536493688f82316dd6c968e,netkid6,0.02
643,0x2f1178bd9596ab649014441ddb83c2f240b5527c,xiepengqi,0.02
644,0x2f28d0f18d70ceccf1fa969542cc2597615b11cb,johnnymalandras,0.05
645,0x2f41f412373aa1c8c5ac1d9cc57c1d2daf9b5fa2,crypto_lurker01,0.04
646,0x2f4bea4cb44d0956ce4980e76a20a8928e00399a,annascarroll,1.2480000000000002
647,0x2f6b15f910c53cddb9cbde54885a5b2636a6c8f3,holdethereum,0.09
648,0x2f71129b240080c638ac8d993bff52169e3551c3,defi_dad,1.01
649,0x2f8f8fbf095345577b901d88efa8ba4ec3fe8e39,gigamesh,2.0300000000000002
650,0x2f9954a41bd2cfa36f178a455dc8623c4bd48f0e,42opinionz,0.02
651,0x2f9b473d4b9f95a5e55f205be1a003b27d24df76,lizhagelthorn,3.29
652,0x2fcc020f72e5d2edd2a24d04f3dc90d7fdfbd1dd,0,0.6
653,0x2fe1f1843ff87f529bea00bc21df8e0469053602,cryptokapano,0.02
654,0x2ff0fa8e27d79d2c5f83623bcf480905745c2039,0,0.06
655,0x2ff847346b019e7cbcb4b3790f582ede19151184,0,29.0
656,0x2ffb95858710cd4905f90cfab7578e14362f4f76,kevinapr123,0.02
657,0x30017e8b9a089415672cbabe640d2ba4276c4c56,dickiebush,0.01
658,0x30024de60cfd7fbd68c1257d3ecddac6c1eb8db4,justinmorello,0.02
659,0x3020f760c92c75ef44bf950aa3097067de5290c5,aaronaboge,0.02
660,0x302456cbed0bab93d397bbd23630e0a1cd25fc62,tom54334493,0.02
661,0x3035a1bbd824041b07f8ab2297a71a81e00127c5,0,1.0
662,0x306216825c42ae6ec54e106aaed95cdbe6f05f6f,baterenr,0.02
663,0x3070f20f86fda706ac380f5060d256028a46ec29,mcitizen42,0.060000000000000005
664,0x308430128e10c349ea7ef76f6c7b140f13711190,themrbigt,0.02
665,0x308709ab07945d786b3886890be5a43420095599,0,0.05
666,0x30904bfe0b4ed1946d86555a461b31ac30e43e19,geo_protocol,0.05
667,0x30de69acccb59e6c6cc3b2748a5f6f9a27217cf2,kramscrypto,0.02
668,0x30e838d51c61811d382962b4e0699715462dcde1,_kabessa,14.149999999999999
669,0x30ed73e8bf9ade841779d76ba332aefb9af31dee,noerdia77302508,0.02
670,0x30edddee7486f401195ddd2c1de7b999ab1af72e,treyjackson_,0.02
671,0x31042ef63584e223a247f0302ba8428d8436aa74,vennyrenny,0.02
672,0x311da6d80cc8994193168ba51b074649606cf6d2,0,0.21
673,0x3120e872fb8b4f1b61931fd92d7b1ab2f5111dbb,juhojarvela,0.02
674,0x3127d515a2e8c3610e2fee8ed54a957acdb0c0b4,andikadana4,0.02
675,0x317fd63aac9e043455df2587b12bb39ab005419f,mattjrosenberg,0.03
676,0x3187ef0ddc7443a3bc27db76ee2dbc462f036f99,heatcheckme,0.02
677,0x31899271785b2b5f743b38d47d20b8708f6e7ef3,asalim28,0.02
678,0x31941231407ec7e53b2d4e0ba967159736baea9a,fiatluxdao,2.01
679,0x3195c3f94154364e897711e501e104f40d8e23fb,ownerr1903,0.02
680,0x31b4c292b4639a32a0aca72b0451499b464c58cb,joonian,2.0700000000000003
681,0x31b5168daf15de3ea9565b2b919c53a437cd33ac,deanlin13,0.02
682,0x31ca6ca7f7a3298bc6c5103aa45847f34e382a1c,yazanator,1.03
683,0x31d173ea66fa8fba38b3ddb798c1c1098f3ae8c5,gekonn,0.02
