source,target,Votes,CF_contribution,ED_purchaseValue,SP_value,AU_value,mentions
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0x6877be9e00d0bc5886c28419901e8cc98c1c2739,10.0,,,,,
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0x6997060d6ba220d8a0b102e0003fe12796b874bd,,,,,,1.0
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0x751077dfd4942aa28985baa850f4c648d241c863,40.0,,,,,
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0x847dbdef6b03aac8be266598928ca0d994aaa400,30.0,,,,,
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,110.0,,,,,1.0
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0x8d138c01765483cb79d787ce5933f609cbfdabcf,,,,,,2.0
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0x9f2942ff27e40445d3cb2aad90f84c3a03574f26,10.0,,,,,
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0xa34fbc6bb017cd320833d74547fc639ecf39c12b,20.0,,,,,
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0xa4142a998eed156228b2f925a43fcea25f363cc5,50.0,,,,,
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0xa62e8d6d73b44b127efb8a094d050e7982ef8210,20.0,,,,,
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0xaaa8a090e78724c8e3f3de407205fff160017568,30.0,,,,,
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0xabaf40768e575beb3244df2853a0505cb2d2e4bb,10.0,,,,,
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0xad8717e33c719a9b407ad6b40d0be237845c2fbf,20.0,,,,,
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0xbe91c35196c8525bdcb4515e1fdf706d806925cf,30.0,,,,,
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0xc236541380fc0c2c05c2f2c6c52a21ed57c37952,200.0,,,,,1.0
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0xd714d0582b2b15c86f53a2fe877abef986222599,30.0,,,,,
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0xe3309dd02f1f7254b8cbe478ac7b5519802e151c,50.0,,,,,
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0xeb54d707252ee9e26e6a4073680bf71154ce7ab5,,,,,,4.0
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0xf296178d553c8ec21a2fbd2c5dda8ca9ac905a00,20.0,,,,,
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,30.0,,,,,
0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0xfdf850332fba850be4ac53c7b6fc2a50a9b43c3d,40.0,,,,,
0x011a991df27fb53637b7319d3a43e91b5da5b4e8,0x3b3525f60eeea4a1ef554df5425912c2a532875d,,0.02,,,,
0x01228d70a0980d85a103d9a753707104757f69bc,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,,0.1,,,,
0x013487daca45d3c6872c612415c3ab546f04eb32,0x0f1c01d98ae190ad2739a6075b21c2343d8b412e,10.0,,,,,
0x01503dc708ce3c55017194847a07acb679d49f47,0x25cbcfa16e43e58517f80d583087ea89241293e6,10.0,,,,,
0x01503dc708ce3c55017194847a07acb679d49f47,0x60e799c5371f64271dbf6b2e5e04b1925df91e72,50.0,,,,,
0x01503dc708ce3c55017194847a07acb679d49f47,0x625d6405dcac9c82f4b681a131d9182115448f75,60.0,,,,,
0x01503dc708ce3c55017194847a07acb679d49f47,0x6b6ada1452e22bbd5764efa67a105cc20ae875d2,40.0,,,,,
0x01503dc708ce3c55017194847a07acb679d49f47,0xa34fbc6bb017cd320833d74547fc639ecf39c12b,30.0,,,,,
0x01503dc708ce3c55017194847a07acb679d49f47,0xf35880094dc18df096891e4ccb51212d00311b86,20.0,,,,,
0x0150b0ec3c7b72879fbfdbdd79c18a8368b194e0,0x2f9b473d4b9f95a5e55f205be1a003b27d24df76,,,,,3.33333,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,0xc57c5ae582708e619ec1ba7513480b2e7540935f,,1.01,,,,
0x0154d25120ed20a516fe43991702e7463c5a6f6e,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,,1.0,,,,
0x0161d1cc10116bb2a073a0c293d5e4f1a97a00b6,0x567f0164e988e5428e082994aee631acfd3eebf0,,,,,,1.0
0x0161d1cc10116bb2a073a0c293d5e4f1a97a00b6,0xe11bfcbdd43745d4aa6f4f18e24ad24f4623af04,,,,,,3.0
0x0161d1cc10116bb2a073a0c293d5e4f1a97a00b6,0xebdb626c95a25f4e304336b1adcad0521a1bdca1,,,,,,1.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x00de4b13153673bcae2616b67bf822500d325fc3,,,,,,24.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,,,,,,1.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x17cd072cbd45031efc21da538c783e0ed3b25dcc,,,,,,1.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x29403ec0a4c563ee477b1cdee51d5db9022212fb,1010.0,,,,,
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x2e998ea60f0c6e3aad71b4f56847e1b5e4658786,500.0,,,,,
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x3527a204a5260a0e36ca695312379370328e4e6c,,1.0,,,,
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x3b706114b380c3741b1fd43e061f6a1c017e997a,,,,,,2.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x3eaef0fcf432cffd12c5b8e2c328d2856fa49ef9,,,,,,3.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x48dbb9b7b562acf3c38e53deaff4686e24c3d85d,,,,,,1.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x4aa9c5546be68486c4ef264a230d25674a1a728e,,,,,,1.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x4ab5e3f0b2d1604dd2002cfeca6163802d74c6cb,530.0,,,,,
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x567f0164e988e5428e082994aee631acfd3eebf0,,,,,,1.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x5edf575176dc43fe9e18b55a67a3e4a018eb4f5b,500.0,,,,,
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x648aa14e4424e0825a5ce739c8c68610e143fb79,,,,,,2.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x6877be9e00d0bc5886c28419901e8cc98c1c2739,,,,,,2.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x6e95a8b294d7a159b2488f3d7119f82a0e243014,1060.0,,,,,
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x78918036a8e4b9179bee3cab57110a3397986e44,300.0,,,,,
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x79c4213a328e3b4f1d87b4953c14759399db25e2,,,,,,1.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x7a34431f12a7aefca6938625c64d03907c8c766c,,,,,,2.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x7bea9a9ca90b2fced6e0eb8af3198437eb016791,,,,,,1.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x7ed52863829ab99354f3a0503a622e82acd5f7d3,,,,,,2.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x81dc09427da6fdff1a9eb4144a5f210fed1de602,300.0,,,,,
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x88d01d4354da0d65c38b0196c4400525a5eebe17,,,,,,1.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x942cbea64876ff0b2e23c0712b37dc0091804e9c,,,,,,1.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0x97aabd6c0a7c43031eac39d3a14dae9e81533e7e,,,,,,1.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0xb0623c91c65621df716ab8afe5f66656b21a9108,,,,,,2.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0xc456f05c5dccffc4a68a59bb10b25995e26aecd6,1020.0,,,,,
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0xe16c0e1bf3b75f67e83c9e47b9c0eb8bf1b99ccd,500.0,,,,,3.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0xe340b00b6b622c136ffa5cff130ec8edcddcb39d,,,,,,6.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0xea23c259b637f72d80697d4a4d1302df9f64530b,1490.0,,,,,3.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0xeac7fc039b337753bda03112e6dc5c2429475f84,,,,,,1.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0xf5ef3590198682fb18cf5d66f6601752c4e0ec2c,,,,,,3.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0xf7b2c2eb58a5f801119df7e9bf9f9b66c62bb011,,,,,,1.0
0x016c8780e5ccb32e5caa342a926794ce64d9c364,0xf90494e746be5674f3121c62a588dadd2b3d3d4e,,,,,,1.0
0x016dc4519cb2a100abb7fb5721d8aaa8b4682651,0x0f1c01d98ae190ad2739a6075b21c2343d8b412e,10.0,,,,,
0x016dc4519cb2a100abb7fb5721d8aaa8b4682651,0x2b9eea189dcda18d1d73ca05440f55fdea9a6b56,,,,,,24.0
0x0182d2cd01604728771c47730ecdcaecebd61dbe,0x0f1c01d98ae190ad2739a6075b21c2343d8b412e,10.0,,,,,
0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,0x016c8780e5ccb32e5caa342a926794ce64d9c364,,,,,,1.0
0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,,,,,,1.0
0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,0x01eacadf51ff60916157e32a58f640fe854e530f,,,,,,2.0
0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,0x08cbf077180d45868cc04d8c053ec37025545933,,,,,,1.0
0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,0x31eb2d493a204cb97e146dd1b117f179751c994c,,,,,,3.0
0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,0x413a6137d6ec9910cd4852dcb126923d6265f3a5,,,,,,1.0
0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,0x567f0164e988e5428e082994aee631acfd3eebf0,,,,,,3.0
0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,0x5ef944257cb567d3040489f547012e59a96a11e3,,,,,,6.0
0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,0x621450b6320dccf4179f7c51c5c15cae2633652a,,,,,,37.0
0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,0x6d0305c0d5b5754c3c20c84fb471157f4d2b5971,,,,,,3.0
0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,0x78ab747d6675ab1dfee31d0bfb6862124565aefc,,,,,,1.0
0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,0x80c008a7c9ec056158cb1f64024e710c8398048a,,,,,,1.0
0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,0x8f4839df0d4eabae1246cd036030140e5b0673c2,,,,,,1.0
0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,0x97aabd6c0a7c43031eac39d3a14dae9e81533e7e,,,,,,1.0
0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,0xbe058a7f62b54ff87b763d42f19d28c582282746,,,,,,1.0
0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,0xd08866c9153142c90ccd1d3105f751d060f13894,,,,,,5.0
0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,0xdb49cf9b1bed23583ca8b371e358ae56b3c48646,,,,,,4.0
0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,0xdfc1d9fd012146c7ec21cf43aa49cd84f7400aed,,,,,,1.0
0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,0xe16c0e1bf3b75f67e83c9e47b9c0eb8bf1b99ccd,,,,,,1.0
0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,0xe340b00b6b622c136ffa5cff130ec8edcddcb39d,,,,,,1.0
0x018d005aa336d7138f4829bf3d0edb9fb462a9d8,0xf5ef3590198682fb18cf5d66f6601752c4e0ec2c,,,,,,1.0
0x01956b22171782e8d7c47d7dc7ae371c24aeee30,0x29403ec0a4c563ee477b1cdee51d5db9022212fb,9.0,,,,,
0x01956b22171782e8d7c47d7dc7ae371c24aeee30,0x2a91d4ff6ad3bf749fd4950191c780fb20819425,,,,,,1.0
0x01956b22171782e8d7c47d7dc7ae371c24aeee30,0x47edbd307180556dbbeb5beabd8a40ac30520f57,,,,,,1.0
0x01956b22171782e8d7c47d7dc7ae371c24aeee30,0x7485ac6d8534691993348d51ab0f131a19fff763,,,,,,7.0
0x01956b22171782e8d7c47d7dc7ae371c24aeee30,0xa83fa9c834bb5abe25f9c56eb5845b3203df94f2,,,,,,2.0
0x01956b22171782e8d7c47d7dc7ae371c24aeee30,0xc8f8e2f59dd95ff67c3d39109eca2e2a017d4c8a,,,,,,1.0
0x01956b22171782e8d7c47d7dc7ae371c24aeee30,0xcf6165e56c3383978f6eaaf58b314af41569c0f0,,,,,,1.0
0x01956b22171782e8d7c47d7dc7ae371c24aeee30,0xe1994b2fd8310218a06875b4b3d7cbca8ec83e4c,,,,,,1.0
0x01956b22171782e8d7c47d7dc7ae371c24aeee30,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,,,,,,3.0
0x01956b22171782e8d7c47d7dc7ae371c24aeee30,0xf9825d78233b66edd28cc2bfb4d6c7c3ded61b21,,,,,,1.0
0x01956b22171782e8d7c47d7dc7ae371c24aeee30,0xfa398d672936dcf428116f687244034961545d91,1.0,,,,,
0x01a1a79e83e26a9de566f65a1acdf02dec449d26,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,,0.1,,,,
0x01a1a79e83e26a9de566f65a1acdf02dec449d26,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,,0.1,,,,
0x01ad5b49849220e1e2ba7ed511e0f59efc47eb78,0xc57c5ae582708e619ec1ba7513480b2e7540935f,,0.255,,,,
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x01e1e503de638b9085d728b1d78357d7d2887290,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x0433062f9f466c4a184b2ba0e4da38efea5e2f87,,,,,,8.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x04b5762ee57e2fa1cc1dd2e13d284d0284f2d41e,,,,,,11.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x13e2ed5724e9d6df54ed1ea5b4fa81310458c1d9,,,,,,7.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x174d123ce1ef00eebf1026fbf061a7a58a928def,,,,,,3.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x17a059b6b0c8af433032d554b0392995155452e6,1020.0,,,,,
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x18ee15f0c12b3035c84a9a1027db1e1151308ac5,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x27f38fd1b3aedc97970b81f591b2ec3af4e9cc4f,,,,,,6.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x29bc18979b5af84b820bddfac207b224c7a959de,,,,,,3.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x32802f989b4348a51dd0e61d23b78be1a0543469,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x32ad9a84ef02f215280629c8ade3f583880a0e2a,,,,,,5.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x35977cf9b9a753d11e043452418d01f37d93084e,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x40ff52e1848660327f16ed96a307259ec1d757eb,,,,,,4.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x467aadc88d99b4e978a8d3d4f0a9017dcaecaabf,1030.0,,,,,
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x50f470c2f7511a59a5e6f5868f3df88ea8c1232e,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x513a5be7f04fbeeb3cfc1a06414fc726a515abfb,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x53f84f9d09333e58f0b525b4ebe517db7cc74992,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x5ef944257cb567d3040489f547012e59a96a11e3,,,,,,2.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x669ac071cf2f3a4e7e7991c0af074c1ab5e681b3,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x6847c39414f57ce409004ecd7f0f97bb49738c2d,,,,,,2.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x6b2261273dc6d2ea538b961fede736cd021467bb,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x6c6e9f9222d85f874f9dba764fda97bb8222c1fe,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x6d0305c0d5b5754c3c20c84fb471157f4d2b5971,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x700f31ab2fcaef755e9015272e7ac472e50e7c76,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x718a9b386f4ab5fe5316a7a19a518b338cc43fa0,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x76ce7a233804c5f662897bbfc469212d28d11613,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x7721f140c2968d5c639a9b40a1e6ca48a9b7c41d,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x78ab747d6675ab1dfee31d0bfb6862124565aefc,,,,,,2.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x7928e5508206fec467584ad47406b0316a014a11,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x7a34431f12a7aefca6938625c64d03907c8c766c,,,,,,7.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x7fdca0a469ea8b50b92322afc0215b67d56a5e9a,,,,,,5.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x808a2adbd0a3fc679e3f7cd18d4f579bfcaaec9c,,,,,,4.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x8d0c7a284b7a708ca09de790db4a40c2c51d775e,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x90e47c00797a3a77701ff434ff35c9d78aa40222,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x942cbea64876ff0b2e23c0712b37dc0091804e9c,,,,,,2.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0x9a6a475b72395c764f153b05bd2c96e8b69dc51b,15.0,,,,,
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0xadbd9aeda5633448e8b4953b4376c9514075abf4,,,,,,9.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0xaebf8dde13a1c2c92b18c9393fed76839e95a9c2,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0xb0623c91c65621df716ab8afe5f66656b21a9108,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0xb739f47856e62c03f52bad2f8cdcaa15f303acce,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0xb7f296fe3b08da98d224fbb663d3fa25150a8eea,5.0,,,,,5.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0xc3697181a82d6a0f6c9fc1b775cbd4b293d3aedd,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0xc9bf304643efeef8ccdd0befddcb90332997954f,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0xd068a1927a6059b7d326a4598f89b7062e995de3,,,,,,13.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0xd5d17c3fc3880250213d94af40a36cb366520c3a,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0xd6ad273b0e9b05fb53d8fca0c76c84a0a63ae4d2,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0xd94230c9587c9fd4b7b4c10a8b9ded16ab48fd59,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0xdc97fe803a02ccad448aedb0a8d4b61aa137e489,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0xdfc1d9fd012146c7ec21cf43aa49cd84f7400aed,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0xe11bfcbdd43745d4aa6f4f18e24ad24f4623af04,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0xf192fef5c9f90db31826e57e57a404e5be28f0e9,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0xf33be868a71c5c7856df703ca3b53ddf751a6b7a,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0xf5ef3590198682fb18cf5d66f6601752c4e0ec2c,,,,,,13.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0xf7b2c2eb58a5f801119df7e9bf9f9b66c62bb011,,,,,,1.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0xf9875c1544f2c9aeacec50fed687d984ddaa9d00,,,,,,2.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,0xfc63b3acd10456b6356e7524860d0b07acf71fd8,,,,,,16.0
0x01c6248a9f95d59b4a30a2408f94d6e682094622,0x0b8fa0e33997038a05d78cce8e1bdfe8cfcecdef,10.0,,,,,
0x01c9ea664b6d06bc4609cec8e75dd600221e1c36,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,,0.1,,,,
0x01d07347ef0ca54bbf85f03611c93897c8e9d652,0x3a900a9b8b6901bdd1a68a67a4e19a785acaa403,,,,,,1.0
0x01d07347ef0ca54bbf85f03611c93897c8e9d652,0x47b306c725fe30223663189701e1c336fec2f520,,,,,,1.0
0x01d07347ef0ca54bbf85f03611c93897c8e9d652,0x7ed52863829ab99354f3a0503a622e82acd5f7d3,,,,,,3.0
0x01d07347ef0ca54bbf85f03611c93897c8e9d652,0x808a2adbd0a3fc679e3f7cd18d4f579bfcaaec9c,,,,,,1.0
0x01d07347ef0ca54bbf85f03611c93897c8e9d652,0x8a32af4affd816978c2fdfa7c08c27681d05d4fe,,,,,,1.0
0x01d07347ef0ca54bbf85f03611c93897c8e9d652,0x9b217b4b9533bb2c78504cdccadf5739cfa27e86,,,,,,1.0
0x01d07347ef0ca54bbf85f03611c93897c8e9d652,0x9c159121ceebf937e9bad98fd0c895d7f6038bd4,,,,,,3.0
0x01d07347ef0ca54bbf85f03611c93897c8e9d652,0xaaba999423e939a67373e422dfabe088d5bc31a5,,,,,,1.0
0x01d07347ef0ca54bbf85f03611c93897c8e9d652,0xadc05c3becb35d4c610f5ab157cf603528443391,,,,,,1.0
0x01d07347ef0ca54bbf85f03611c93897c8e9d652,0xb0623c91c65621df716ab8afe5f66656b21a9108,,,,,,1.0
0x01d07347ef0ca54bbf85f03611c93897c8e9d652,0xc8f8e2f59dd95ff67c3d39109eca2e2a017d4c8a,,,,,,3.0
0x01d07347ef0ca54bbf85f03611c93897c8e9d652,0xcf6165e56c3383978f6eaaf58b314af41569c0f0,,,,,,1.0
0x01d07347ef0ca54bbf85f03611c93897c8e9d652,0xd068a1927a6059b7d326a4598f89b7062e995de3,,,,,,2.0
0x01d07347ef0ca54bbf85f03611c93897c8e9d652,0xda73fb2638d14bdd2d263e0be6b9571552cb2f39,,,,,,1.0
0x01d07347ef0ca54bbf85f03611c93897c8e9d652,0xe2fc740db5355001ffeab9af08a8b01a58adcf47,,,,,,1.0
0x01d07347ef0ca54bbf85f03611c93897c8e9d652,0xe7925d190aea9279400cd9a005e33ceb9389cc2b,,,,,,1.0
0x01d07347ef0ca54bbf85f03611c93897c8e9d652,0xebdb626c95a25f4e304336b1adcad0521a1bdca1,,,,,,1.0
0x01d07347ef0ca54bbf85f03611c93897c8e9d652,0xf5ef3590198682fb18cf5d66f6601752c4e0ec2c,,,,,,1.0
0x01d07347ef0ca54bbf85f03611c93897c8e9d652,0xfc63b3acd10456b6356e7524860d0b07acf71fd8,,,,,,2.0
0x01e1e503de638b9085d728b1d78357d7d2887290,0x27f38fd1b3aedc97970b81f591b2ec3af4e9cc4f,,,,,,5.0
0x01e1e503de638b9085d728b1d78357d7d2887290,0x3b706114b380c3741b1fd43e061f6a1c017e997a,,,,,,1.0
0x01e1e503de638b9085d728b1d78357d7d2887290,0x5ef944257cb567d3040489f547012e59a96a11e3,,,,,,20.0
0x01e1e503de638b9085d728b1d78357d7d2887290,0x6ab075abfa7cdd7b19fa83663b1f2a83e4a957e3,,,,,,2.0
0x01e1e503de638b9085d728b1d78357d7d2887290,0x77cf3aea4db8522aba72bc116cac550707c57d2e,,,,,,4.0
0x01e1e503de638b9085d728b1d78357d7d2887290,0x78ab747d6675ab1dfee31d0bfb6862124565aefc,,,,,,1.0
0x01e1e503de638b9085d728b1d78357d7d2887290,0x7a3a3bfabd1a1a23373a7b3a98acda0a3fa1e839,,,,,,1.0
0x01e1e503de638b9085d728b1d78357d7d2887290,0x7cdf76a778d826e6cad5675037de070baca74244,,,,,,1.0
0x01e1e503de638b9085d728b1d78357d7d2887290,0xa2fe1d4145443ebc027f15c9f7ca27f7e9fd5f33,,,,,,1.0
0x01e1e503de638b9085d728b1d78357d7d2887290,0xaabca6ca3be184cbadf92b49b32f7280ef46c8df,,,,,,2.0
0x01e1e503de638b9085d728b1d78357d7d2887290,0xc912e55e813753f91f96054eacf4e342a6061f1a,,,,,,5.0
0x01e1e503de638b9085d728b1d78357d7d2887290,0xd068a1927a6059b7d326a4598f89b7062e995de3,,,,,,21.0
0x01e1e503de638b9085d728b1d78357d7d2887290,0xf114abee8839d653a44d0cf0f9460c8cd28acb31,,,,,,1.0
0x01e6b50557ef1a2ca58a621998ace3f278e808b8,0x17cd072cbd45031efc21da538c783e0ed3b25dcc,,,,,,1.0
0x01e6b50557ef1a2ca58a621998ace3f278e808b8,0x3b706114b380c3741b1fd43e061f6a1c017e997a,,,,,,1.0
0x01e6b50557ef1a2ca58a621998ace3f278e808b8,0x5662696f3487304a50ac51889c4e30592b6b25f6,,,,,,6.0
0x01e6b50557ef1a2ca58a621998ace3f278e808b8,0x648aa14e4424e0825a5ce739c8c68610e143fb79,,,,,,4.0
0x01e6b50557ef1a2ca58a621998ace3f278e808b8,0x808a2adbd0a3fc679e3f7cd18d4f579bfcaaec9c,,,,,,1.0
0x01e6b50557ef1a2ca58a621998ace3f278e808b8,0x8ecce8e28af4a2b8d3b093ef34b24525af0989c6,,,,,,1.0
